site_id	W116_D1	W116_D5	W60_D5	W42_D5	W40_D1	W115_D5	W117_D5	W58_D5	W59_D1	W60_D1	W58_D1	W41_D1	W41_D5	W40_D5	W59_D5	W117_D1	W115_D1
3704802	22	40	66	26	38	70	48	91	58	55	13	83	20	55	76	67	48
3705082	12	28	22	16	15	38	21	35	24	12	17	37	11	34	48	26	18
3705991	32	59	98	28	24	64	67	65	47	72	16	88	28	57	77	81	75
3706645	41	56	64	40	16	85	47	87	57	47	11	71	23	72	85	77	69
3706876	27	33	34	17	21	42	31	38	34	34	1	52	15	41	50	44	34
3706879	25	38	34	20	20	40	34	41	37	33	3	55	16	34	43	45	39
3706885	21	26	32	15	15	34	32	33	34	29	3	48	13	35	45	30	35
3706894	15	26	38	18	17	34	27	36	39	34	3	56	11	30	52	37	30
3706899	14	26	32	17	22	33	28	35	40	28	3	60	9	28	50	40	26
3706900	14	23	30	16	21	33	27	35	40	27	3	62	11	26	49	40	25
3706912	18	36	33	19	24	33	34	35	41	29	5	72	9	29	57	39	27
3706916	18	42	42	20	25	37	41	41	44	34	5	76	15	34	57	42	35
3706918	19	43	40	21	26	39	45	41	47	37	7	80	15	38	59	42	37
3706921	20	41	39	22	24	36	45	38	44	34	7	71	13	37	57	40	35
3706924	20	42	39	21	23	39	46	40	36	35	7	71	11	36	59	44	34
3706928	22	40	45	28	24	44	48	41	41	38	7	75	12	35	61	46	40
3706929	24	42	46	28	24	44	49	42	40	38	7	78	13	36	62	44	41
3706966	28	56	58	35	29	59	63	60	57	54	8	97	19	56	74	54	54
3707001	33	66	74	36	39	68	71	80	63	59	14	114	28	73	93	78	59
3707161	42	67	71	30	24	70	40	45	58	60	11	87	18	53	59	87	59
3707209	42	57	52	18	27	65	35	42	42	48	9	66	23	34	57	71	47
3707217	47	59	49	19	30	63	30	43	42	42	8	72	23	36	57	76	49
3707220	50	59	50	21	29	64	32	46	45	41	9	75	23	35	62	78	48
3707506	44	46	80	40	31	103	52	94	74	73	18	80	22	70	104	95	73
3707809	40	57	74	21	24	71	59	74	54	55	8	101	28	68	69	57	49
3707893	32	54	78	20	29	74	45	72	50	44	9	98	25	81	77	69	53
3708000	41	69	76	32	29	89	62	66	52	45	11	104	10	76	97	70	56
3708004	39	70	74	31	30	91	62	68	49	44	11	104	11	79	94	76	60
3708010	39	72	72	31	29	90	60	65	51	48	11	109	12	82	98	77	59
3708281	33	84	72	24	33	62	41	65	49	47	9	109	20	64	82	73	59
3708320	36	69	77	31	37	69	41	83	65	53	12	102	21	66	92	67	67
3708611	31	63	48	32	40	50	53	37	27	15	15	76	16	57	53	55	56
3708626	25	58	42	31	39	47	58	23	24	11	11	85	15	50	40	52	56
3708653	23	69	28	36	39	57	64	19	12	9	8	91	14	50	24	52	63
3708659	20	63	24	34	34	49	63	16	8	8	8	79	13	47	22	50	59
3708683	23	57	5	27	39	53	55	9	2	2	3	67	18	54	4	47	67
3708695	21	55	5	27	40	48	52	9	2	1	3	68	18	53	4	47	74
3708719	23	60	4	30	38	63	58	7	1	1	3	84	17	61	2	64	79
3708830	34	64	15	27	26	57	58	10	16	4	9	102	23	59	12	64	68
3708839	37	67	16	35	34	70	59	10	17	4	9	102	24	62	12	68	70
3709006	18	32	21	13	19	32	12	43	20	15	18	40	8	24	12	26	26
3709059	16	25	24	14	7	24	10	37	17	15	12	29	5	17	25	15	19
3709127	12	30	47	15	15	31	17	50	31	23	13	43	7	15	27	26	20
3709139	19	35	61	16	18	38	20	55	29	32	13	52	11	23	34	36	29
3709320	35	43	73	30	23	49	54	56	50	38	12	91	16	54	47	53	49
3709322	39	47	83	31	31	61	63	71	58	46	15	110	19	61	55	65	55
3709996	43	58	80	21	23	63	49	88	51	54	15	77	23	58	74	77	67
3710904	26	42	79	26	23	46	52	86	55	62	21	78	18	60	74	67	67
3711076	49	51	80	28	23	70	42	85	69	58	14	83	11	71	79	80	74
3711422	54	57	77	12	30	53	71	74	70	53	6	91	20	77	89	85	73
3711904	18	31	47	32	18	44	37	28	22	35	20	50	15	30	26	45	43
3711964	21	31	22	29	15	45	29	8	12	20	17	49	13	26	12	56	36
3711976	21	29	20	29	13	42	30	8	13	19	17	48	12	26	8	55	32
3712186	2	3	10	2	2	4	2	4	8	7	11	4	1	1	2	4	10
3712195	2	3	11	2	2	5	2	4	8	7	12	4	2	1	4	5	11
3712201	2	5	11	2	2	4	3	4	8	8	11	4	2	1	4	5	12
3712207	2	6	11	2	2	4	3	3	6	8	10	5	3	2	4	6	12
3712216	2	4	11	2	3	5	3	4	6	6	9	7	5	1	4	7	12
3712234	2	6	11	3	4	7	5	4	6	7	13	10	5	2	4	8	12
3712276	4	6	5	4	5	7	7	2	7	4	12	12	5	3	2	15	16
3712279	4	6	5	3	5	7	7	2	8	3	12	14	5	2	2	15	16
3712282	5	6	5	5	6	7	7	1	8	3	10	15	3	2	2	15	17
3712291	5	6	5	5	6	7	7	1	8	4	11	18	3	3	2	14	15
3712315	7	7	2	6	4	7	9	1	3	1	8	20	7	1	2	14	13
3712321	7	6	2	5	5	7	8	1	4	1	8	18	7	3	2	15	12
3712324	8	5	3	5	5	7	8	1	3	1	9	21	7	3	3	14	12
3712387	6	10	11	6	3	12	8	6	6	8	2	22	4	8	14	16	18
3712390	7	10	11	5	3	13	10	6	6	8	2	21	4	8	14	15	18
3712393	7	10	13	6	3	12	9	6	11	10	2	20	4	8	15	14	16
3712398	8	10	15	6	3	13	10	8	12	12	4	19	4	8	16	14	15
3712441	10	12	33	9	5	19	17	18	30	31	7	26	9	12	40	28	28
3712456	17	22	37	13	13	30	23	27	38	36	8	36	9	15	48	36	31
3712525	37	49	35	31	25	56	41	29	49	45	12	68	12	39	56	78	65
3712573	41	57	34	33	27	66	45	35	40	38	10	84	15	50	46	82	80
3712579	40	57	23	35	26	66	44	28	31	26	8	83	12	49	33	81	78
3712582	39	56	26	35	26	67	48	34	38	28	8	84	11	49	46	81	77
3712591	41	59	29	37	27	73	48	34	35	29	7	90	11	54	45	80	77
3712597	40	53	35	36	22	78	49	38	35	33	10	91	13	58	57	85	76
3712642	35	48	44	34	18	66	38	53	38	39	7	80	12	52	53	66	79
3712648	34	40	47	31	18	71	38	54	40	37	6	82	12	53	48	70	74
3712678	41	50	50	31	25	83	46	68	47	53	7	100	15	61	64	73	73
3712813	36	65	74	41	34	87	48	80	60	59	14	90	21	81	78	78	58
3712999	20	61	75	32	23	94	32	102	78	63	11	102	14	64	89	80	64
3713140	12	21	78	12	13	23	24	90	71	47	17	45	6	39	62	22	22
3713161	12	16	83	9	9	21	19	87	70	48	17	41	2	34	69	16	17
3713163	10	15	79	8	9	22	20	83	67	45	15	37	2	30	65	16	18
3713170	11	13	77	7	9	18	21	79	65	45	14	34	2	30	66	16	16
3713224	12	14	71	7	10	22	17	76	65	42	17	36	4	26	81	18	18
3713230	11	10	60	8	10	19	14	63	59	40	16	32	4	24	74	17	17
3713334	20	44	20	14	19	49	42	24	23	24	13	66	24	61	23	41	35
3713359	23	48	7	19	21	50	46	9	7	9	4	69	25	65	10	42	33
3713397	1	9	1	1	2	8	8	4	3	6	3	13	4	14	1	7	10
3713601	3	2	7	3	5	10	7	7	9	6	2	6	2	2	8	8	6
3713609	7	3	9	3	6	14	9	10	13	9	2	8	3	4	14	9	10
3713610	6	4	13	3	7	14	11	10	13	10	3	8	4	5	14	9	11
3713612	8	5	11	3	7	14	13	12	12	10	4	9	3	7	16	12	14
3713613	8	4	13	3	7	14	12	12	13	8	4	9	4	7	16	11	15
3713615	9	4	15	5	7	16	14	11	14	10	4	10	3	8	18	13	15
3713818	1	9	7	1	2	7	5	3	6	12	1	7	3	7	7	10	7
3713956	29	44	42	17	21	53	31	45	17	37	6	43	19	45	51	39	34
3715507	44	85	10	35	25	82	71	12	11	2	12	73	22	70	9	74	75
3715542	26	63	13	34	20	65	47	13	11	4	18	58	22	49	11	57	59
3715578	27	71	12	22	18	61	51	5	13	4	18	75	22	50	12	52	47
3715635	42	91	8	29	19	71	61	3	9	4	20	93	26	64	8	55	87
3715644	35	77	5	25	16	55	51	3	7	3	16	84	22	60	4	53	78
3715647	35	74	5	24	13	59	53	1	4	3	17	80	24	60	3	49	76
3715716	22	44	1	16	10	38	39	1	1	5	16	54	13	43	1	26	61
3715941	18	20	1	7	7	27	17	2	3	1	15	26	3	23	1	30	14
3715962	20	20	1	9	7	27	17	2	3	1	20	31	4	24	2	29	19
3716201	4	7	9	1	4	4	12	9	5	5	9	3	1	5	2	7	6
3716438	2	9	12	7	6	9	7	16	7	7	11	28	9	7	14	18	14
3716439	2	9	11	7	6	8	7	16	7	7	11	28	9	8	14	19	14
3717307	4	11	8	6	1	21	9	18	5	5	15	13	1	8	6	10	7
3717447	10	15	11	3	10	10	13	14	3	3	21	22	5	21	6	13	8
3717809	7	2	5	1	2	4	4	7	8	1	22	3	1	9	3	9	4
3717830	6	4	9	3	3	7	6	11	7	2	22	5	2	10	2	8	6
3718081	9	17	17	7	3	26	31	15	11	11	11	26	3	16	13	17	16
3718082	10	19	17	8	3	26	30	16	11	11	13	25	3	16	12	17	17
3719358	15	16	43	5	8	32	20	36	32	22	6	42	3	26	30	49	32
3719359	14	16	39	3	8	30	19	32	33	22	6	41	3	25	28	48	32
3719401	9	13	17	1	3	18	5	17	10	13	6	19	2	12	16	28	16
3719404	9	13	21	1	3	21	5	16	12	14	6	22	2	12	16	30	17
3719408	6	13	8	2	2	14	2	12	9	11	5	14	2	8	5	24	8
3719409	7	13	13	1	2	16	3	9	10	10	5	17	2	8	7	24	7
3719470	25	43	38	10	15	47	29	29	30	27	11	55	8	35	37	43	45
3719839	44	51	89	28	25	60	51	74	58	52	20	52	17	40	74	65	63
3719860	29	40	68	23	19	41	31	65	39	43	20	45	13	32	51	49	49
3719861	30	42	65	23	18	42	31	63	39	37	18	46	13	32	52	50	49
3719862	30	41	66	20	19	34	28	63	38	38	17	46	13	31	52	51	49
3719863	31	41	66	19	19	34	29	62	39	38	18	45	14	31	47	52	48
3720072	35	70	2	24	18	78	65	2	3	1	1	76	15	58	3	93	67
3721123	17	5	29	1	6	24	12	26	25	22	9	30	12	6	25	22	18
3723084	51	80	57	27	31	77	39	54	46	37	10	104	31	69	60	98	84
3723168	22	38	24	11	10	39	14	13	19	13	10	47	15	32	12	34	43
3723231	22	40	44	5	14	36	16	29	24	19	10	35	9	34	18	42	38
3723282	26	60	53	16	17	57	33	35	24	17	12	67	15	54	29	73	69
3723360	22	47	36	15	11	41	25	24	16	9	15	55	9	36	19	47	49
3723372	18	40	20	15	9	39	22	11	7	2	13	49	5	27	12	45	47
3723966	10	17	7	5	16	16	6	8	10	23	21	39	8	11	14	36	23
3723975	10	19	11	5	14	16	6	9	10	25	23	40	9	11	12	34	19
3724011	14	23	16	9	16	25	8	10	13	24	28	44	10	16	13	38	26
3724751	38	68	93	20	24	92	60	89	57	58	15	85	23	68	80	77	87
3724926	8	8	12	3	8	7	11	18	7	10	7	17	6	16	12	8	19
3724927	7	9	11	3	7	9	11	14	7	7	5	17	5	16	12	7	18
3724929	6	4	9	1	7	8	10	15	6	9	6	13	3	15	8	6	17
3724930	6	5	8	2	6	7	10	15	5	9	7	12	3	15	9	6	14
3725100	16	15	8	3	3	10	11	12	5	9	7	13	4	10	9	13	9
3725102	16	14	8	3	2	10	11	12	6	9	7	14	4	10	9	13	10
3725103	16	17	15	3	3	13	12	15	8	11	7	15	5	11	14	15	10
3725108	20	23	13	3	5	16	14	15	9	12	12	26	7	12	15	18	14
3726037	55	84	72	33	31	87	59	85	67	75	8	112	26	69	93	94	78
3726351	53	61	67	34	27	87	47	57	75	52	13	72	27	69	83	59	76
3726448	22	34	38	17	9	30	25	31	38	27	15	36	16	41	33	26	38
3727343	26	23	72	11	7	35	15	86	73	62	10	23	6	13	95	28	18
3727433	41	44	25	24	20	60	45	43	39	32	17	43	12	39	39	72	46
3727538	13	14	39	7	7	13	13	42	36	38	8	13	5	14	42	24	17
3728797	3	7	25	14	2	18	17	32	23	14	13	26	5	20	22	38	23
3728933	3	1	11	2	7	4	6	6	7	6	14	12	1	5	2	5	6
3729051	6	13	15	3	4	15	11	7	12	10	11	16	4	11	14	15	12
3729222	2	3	7	4	1	3	1	9	6	7	12	5	2	3	3	6	7
3732328	5	9	9	9	5	11	4	13	20	2	18	19	1	5	10	22	7
3732431	2	13	15	13	6	17	8	23	23	8	23	20	5	11	15	24	9
3732598	4	7	19	7	1	6	12	17	12	7	4	16	2	8	7	7	10
3732599	4	6	19	7	1	6	11	17	11	7	2	15	2	8	8	7	10
3732600	5	8	20	7	2	7	12	17	12	7	3	16	2	8	9	8	12
3732601	5	8	20	7	2	6	12	16	11	6	3	16	2	9	9	8	12
3732604	5	9	21	8	3	7	12	17	9	7	5	16	2	9	9	8	12
3732627	8	13	19	11	4	17	4	26	8	12	2	15	3	11	13	7	8
3732628	8	12	14	12	5	17	4	22	7	12	2	17	3	13	13	7	7
3734455	55	44	28	18	24	45	40	43	42	40	22	66	14	42	35	55	54
3734459	53	44	27	17	24	47	39	41	38	33	21	66	15	44	32	56	54
3734551	10	7	1	1	3	5	4	4	5	4	1	11	3	9	5	11	7
3736007	4	5	6	2	1	8	4	5	1	5	1	10	2	3	8	3	2
3736009	4	7	7	2	2	9	5	7	2	5	1	11	2	3	10	5	4
3736010	4	9	8	2	3	12	6	10	3	8	2	12	2	3	10	6	4
3737345	46	58	51	30	40	68	57	65	51	60	15	91	25	57	84	60	83
3737408	35	41	35	23	30	37	31	45	41	47	11	53	17	43	54	38	54
3737436	14	13	18	9	9	12	11	23	26	22	10	23	10	22	23	23	26
3737437	13	13	16	9	9	12	13	24	26	24	10	24	10	22	25	23	26
3737580	1	1	5	2	2	2	5	7	8	7	13	12	1	2	4	3	3
3737612	1	1	7	1	2	1	4	4	6	4	16	10	1	2	1	2	4
3738060	2	12	21	8	3	8	1	21	14	8	15	6	4	9	15	7	5
3738208	6	20	33	7	6	11	9	26	11	11	25	11	7	8	11	15	19
3738399	8	6	61	2	1	10	6	41	56	42	13	20	4	10	53	10	14
3738400	10	6	60	2	1	10	6	42	56	42	13	22	4	10	52	10	15
3738804	15	31	2	18	9	41	28	7	6	12	5	35	14	27	2	38	37
3738835	16	29	7	20	11	35	24	17	13	15	9	26	16	24	7	28	31
3738907	32	30	25	17	14	38	34	36	20	25	20	41	15	30	32	53	34
3738971	42	51	36	21	18	51	43	52	32	37	19	68	20	34	61	67	55
3739023	32	43	37	18	11	36	37	51	33	43	13	49	15	28	64	49	42
3739027	30	42	32	18	10	34	38	50	35	43	13	47	15	30	59	49	41
3739030	29	38	32	18	10	33	38	50	35	43	10	46	15	24	59	47	42
3739063	27	44	17	16	15	34	28	37	23	30	5	54	17	29	36	45	43
3739064	27	46	16	16	15	36	29	36	20	27	5	56	18	29	34	44	44
3739077	28	40	15	16	16	37	31	24	16	28	4	66	22	31	27	51	45
3739087	32	45	11	23	21	45	33	17	13	24	4	64	21	35	18	51	45
3739107	21	35	3	14	24	36	29	6	1	8	2	57	24	34	8	49	37
3739140	37	57	9	20	30	48	30	9	5	6	3	63	26	37	10	64	49
3739144	38	58	9	20	30	54	35	9	5	6	4	64	29	39	11	65	51
3739148	38	59	10	20	30	54	34	11	7	6	4	64	29	39	12	67	48
3739149	38	61	10	20	31	54	35	11	6	6	4	66	29	44	12	67	49
3739165	51	68	15	23	37	65	37	18	16	11	9	74	30	54	17	80	62
3740737	52	59	76	17	33	91	53	84	66	51	13	90	27	59	62	60	76
3741337	28	66	68	35	28	62	51	71	46	45	6	76	27	53	68	71	52
3742012	32	64	89	36	30	85	65	89	59	54	3	111	21	65	82	95	81
3742231	39	71	89	23	33	80	46	59	66	60	6	107	17	67	89	94	87
3743271	5	13	10	6	6	9	9	9	11	12	13	11	2	10	10	24	22
3743272	5	12	10	6	6	9	10	9	10	12	13	11	2	10	9	23	22
3743865	23	20	33	8	17	35	14	28	17	25	1	49	7	13	21	26	33
3743866	22	22	34	8	15	34	15	27	18	25	1	49	7	14	21	27	33
3743869	21	22	32	8	20	35	15	26	17	25	1	42	8	12	20	23	30
3743872	20	19	28	6	14	33	12	24	18	22	2	39	7	12	21	21	28
3743992	39	68	107	19	35	81	50	94	60	54	12	72	28	79	67	91	78
3743993	39	69	110	20	35	81	49	97	62	55	13	75	29	80	69	92	82
3744000	38	72	109	21	36	84	50	94	60	55	14	79	28	82	69	97	82
3744061	29	61	96	19	24	68	37	82	60	46	16	74	22	69	61	81	66
3744675	30	38	36	9	17	25	25	34	18	20	5	58	17	31	29	36	29
3744681	29	43	30	11	16	26	22	33	18	13	4	57	17	33	19	35	27
3744693	31	47	27	11	12	18	21	30	15	11	4	54	14	25	17	33	23
3744699	32	48	24	11	14	18	22	25	15	9	3	52	14	27	10	35	26
3744720	32	53	22	17	15	24	24	24	15	9	3	54	15	29	10	38	29
3744723	32	52	22	18	13	23	21	26	15	9	3	51	13	27	10	37	29
3744771	42	59	14	31	14	38	26	15	9	6	3	47	16	25	6	56	45
3744798	38	56	9	29	14	33	24	3	6	4	3	35	12	24	2	49	36
3744804	37	56	9	30	14	33	24	1	6	4	3	34	11	26	2	49	36
3744810	29	52	1	30	8	33	24	1	3	3	2	27	10	21	1	45	33
3744813	30	52	1	29	7	33	24	1	3	3	2	27	9	19	1	47	33
3744816	28	52	1	30	8	32	23	1	1	2	2	26	10	22	1	46	34
3744822	27	49	1	29	8	31	21	1	3	2	2	22	9	19	1	43	33
3745399	33	75	4	20	14	84	43	1	1	2	15	72	25	44	2	84	69
3745636	22	69	12	24	17	70	54	19	7	7	4	81	20	44	11	72	62
3745670	29	65	28	23	21	62	52	37	12	11	6	78	22	43	30	63	60
3745672	25	56	27	22	19	55	49	38	12	11	8	73	21	42	30	59	58
3745677	23	50	28	22	20	54	49	37	12	10	7	73	21	44	32	57	58
3745681	25	49	28	20	20	53	47	38	12	11	6	76	21	44	34	57	58
3745699	24	52	33	16	22	48	45	44	13	13	9	73	16	40	39	52	64
3745701	25	51	33	17	23	49	49	47	14	15	10	73	19	46	42	58	68
3745710	27	52	35	16	23	54	52	47	14	16	10	71	18	44	43	60	69
3746109	43	76	69	28	40	68	61	67	65	48	12	83	14	46	66	75	78
3747325	55	67	66	33	28	78	63	47	49	39	21	109	22	65	75	80	83
3747520	7	14	15	8	6	10	12	14	14	14	7	28	2	19	18	16	15
3747625	4	9	9	3	2	4	5	9	4	2	4	11	3	3	8	2	8
3747634	5	9	19	3	2	4	5	24	7	10	6	12	3	4	18	3	11
3747637	5	10	20	3	2	4	5	24	6	9	6	12	3	4	19	2	11
3747640	5	11	23	3	2	3	6	25	7	9	6	10	3	4	19	5	9
3747652	10	18	27	7	3	13	11	28	8	12	6	14	4	6	20	10	15
3747657	16	22	34	10	4	20	15	30	10	15	6	17	5	10	23	16	20
3747660	16	19	34	8	7	18	15	28	10	13	6	18	5	10	22	15	19
3747670	20	25	36	9	9	29	17	39	13	16	7	26	6	16	29	27	28
3747700	27	36	44	18	14	43	26	61	24	30	10	36	8	28	38	33	45
3747937	26	41	60	26	16	34	38	83	40	40	12	54	15	48	56	63	38
3747970	7	24	28	6	9	22	11	63	34	31	12	28	7	23	37	27	21
3747982	10	18	22	8	12	23	14	55	27	31	14	27	11	19	38	26	22
3747988	13	19	17	8	12	22	14	49	25	30	15	28	10	19	33	23	25
3747997	13	18	15	8	11	23	15	39	19	23	14	26	9	17	24	22	21
3748021	8	9	10	6	6	12	8	19	11	18	12	13	7	9	17	14	16
3748023	9	8	10	6	6	15	7	18	11	19	12	12	7	9	17	13	13
3748045	9	4	10	7	3	11	7	10	7	19	13	11	5	9	11	13	8
3748048	9	4	10	7	3	12	8	11	7	21	13	13	5	9	14	13	9
3748069	10	5	7	6	3	16	9	10	7	21	13	16	5	8	12	14	11
3748081	9	5	7	5	2	14	7	10	8	23	12	15	5	8	10	13	11
3748084	10	5	7	6	3	15	8	10	8	23	11	16	5	8	10	13	11
3748108	10	5	6	6	3	15	7	8	6	24	8	15	6	7	11	11	11
3748122	11	6	6	7	2	15	8	9	5	22	10	15	6	6	10	12	9
3748125	11	6	6	7	3	14	9	10	5	23	10	18	6	6	10	12	9
3748130	7	5	7	5	1	12	5	9	4	21	10	15	4	5	9	8	8
3748154	4	10	6	5	1	16	6	8	3	15	8	20	1	9	7	10	5
3750514	11	16	13	9	5	31	16	23	16	17	5	30	6	14	23	14	12
3750593	16	25	15	13	12	21	7	20	19	9	7	29	11	21	16	22	22
3750595	17	23	18	12	12	24	6	19	19	9	7	30	10	22	15	21	21
3750601	18	26	20	13	12	31	8	21	17	10	7	32	12	26	17	24	21
3750613	20	26	27	12	13	43	10	27	21	17	8	32	12	30	19	28	25
3750640	31	48	55	25	28	54	28	43	39	39	15	51	17	44	50	53	45
3750825	5	26	25	12	14	18	17	29	24	23	10	27	5	23	21	25	13
3750828	7	26	21	13	14	17	17	28	20	22	12	26	6	21	22	26	13
3751115	20	24	42	5	11	23	20	35	25	22	9	20	6	16	34	38	23
3751183	5	9	12	2	4	5	5	12	7	9	13	11	4	5	8	5	5
3751205	5	8	6	1	4	5	5	11	6	7	6	11	4	5	7	5	5
3751206	5	10	6	1	4	5	5	11	6	7	7	12	4	4	7	5	5
3751231	4	9	5	2	4	4	4	6	5	9	10	11	4	3	3	3	4
3751232	5	10	5	2	4	4	4	7	5	9	9	11	4	3	3	3	4
3751274	3	12	5	3	5	5	7	3	5	7	7	9	5	6	2	3	5
3751298	1	11	5	2	4	2	6	3	4	3	7	6	2	6	1	4	4
3751923	7	2	2	1	1	5	2	5	1	1	23	7	2	3	3	3	4
3753785	55	47	19	16	25	72	50	21	18	10	2	52	22	59	16	59	71
3753792	55	48	16	15	25	71	49	19	15	11	1	49	20	57	13	55	65
3753910	12	9	25	5	7	17	15	15	16	3	3	18	6	18	10	18	14
3753911	12	9	26	5	7	17	16	15	15	3	6	21	6	19	10	19	14
3753912	11	8	26	5	8	17	15	15	14	3	6	21	6	19	10	17	14
3753913	12	9	27	5	6	17	17	15	16	3	6	21	6	19	9	20	14
3753915	11	11	23	5	6	17	17	15	13	4	7	19	6	19	10	18	12
3754708	8	17	22	13	6	15	15	24	20	17	15	18	5	12	30	16	14
3754709	8	16	22	13	7	15	15	25	20	18	15	18	5	12	29	16	13
3754714	5	12	15	8	2	7	14	17	12	10	15	7	4	3	25	7	10
3754715	5	12	15	8	2	6	14	17	12	9	14	7	4	3	24	7	10
3754717	5	12	15	8	2	7	14	17	12	11	15	7	4	3	25	7	10
3754719	5	12	12	8	2	7	13	17	13	10	15	7	4	2	23	5	10
3754726	5	11	12	7	2	7	12	14	12	6	13	6	4	2	21	5	8
3754957	2	2	5	1	2	1	1	6	3	2	15	6	2	6	5	3	1
3755467	1	7	1	3	1	1	7	4	4	2	14	5	1	5	6	5	2
3755471	1	7	1	3	1	1	6	4	4	2	14	4	1	3	5	5	2
3755477	1	8	1	2	1	1	8	3	4	2	13	3	2	4	3	5	2
3755478	1	7	1	2	1	1	8	3	4	2	13	4	1	5	3	5	2
3756802	25	38	12	18	19	37	23	8	7	7	15	76	9	46	5	48	33
3757416	39	60	83	36	24	66	51	74	51	77	15	78	33	52	82	63	70
3758406	32	54	53	20	15	57	43	57	41	45	18	75	15	54	85	60	58
3758553	19	39	22	8	7	40	28	21	21	17	28	34	6	29	18	41	41
3761199	7	12	13	10	7	15	6	1	18	14	28	13	2	10	8	15	13
3761229	5	12	12	13	5	12	8	2	19	17	27	10	2	15	10	16	13
3761231	5	11	12	13	5	12	8	2	19	17	27	11	2	15	10	16	14
3762309	37	53	21	31	39	75	44	14	4	12	16	79	30	52	12	61	69
3762333	42	62	20	32	37	67	48	12	6	16	16	71	26	50	12	65	67
3764494	7	11	11	2	3	5	12	11	14	5	10	16	5	8	16	7	5
3765527	9	9	9	1	7	15	6	23	17	21	14	12	1	13	8	13	9
3765624	3	9	4	4	3	9	8	13	8	10	14	14	3	6	4	11	13
3766354	5	14	9	2	3	5	10	3	16	13	11	21	1	8	5	9	8
3768940	41	81	91	39	21	68	53	74	54	65	12	82	28	56	96	70	66
3769082	23	31	32	14	11	33	19	51	38	22	12	39	15	21	46	29	32
3770179	32	46	61	15	24	45	36	43	38	31	21	76	14	54	51	78	36
3770212	33	51	63	17	28	51	47	50	42	44	20	79	13	55	52	78	37
3770418	25	31	51	12	12	53	20	50	43	33	15	49	14	37	77	47	37
3770442	14	24	49	12	12	50	19	39	39	33	14	43	13	27	58	42	30
3770463	9	14	27	5	7	39	14	30	28	27	13	29	8	12	45	35	19
3770465	9	14	25	5	7	37	14	33	27	23	12	27	8	13	44	35	20
3770466	9	14	26	5	7	36	14	33	29	25	12	29	7	12	42	35	18
3770472	10	12	25	5	3	32	12	29	28	26	12	28	7	11	40	33	20
3770565	9	10	14	4	6	25	9	20	21	11	14	37	9	7	17	26	13
3770568	9	10	13	4	6	25	10	19	19	10	14	35	9	7	16	26	13
3770640	8	7	11	3	4	9	7	6	11	3	13	15	6	8	11	6	3
3770712	6	5	5	4	7	3	6	3	4	1	4	9	5	5	4	5	2
3771008	18	26	8	9	13	30	16	6	8	5	14	33	14	14	5	29	22
3771009	19	26	9	9	14	30	18	7	8	6	15	33	14	16	5	29	23
3771011	19	27	9	9	13	31	17	8	7	6	15	37	14	16	5	30	23
3771087	40	49	21	12	18	52	31	35	18	16	19	53	32	30	24	45	37
3771096	38	48	24	11	18	48	31	35	20	17	18	51	31	27	27	51	34
3771210	14	10	30	4	1	12	6	31	29	24	15	10	7	3	44	12	9
3771243	7	9	35	2	2	8	6	29	31	26	14	3	2	2	48	6	8
3771249	6	9	35	2	2	8	6	29	32	24	15	3	1	2	45	5	8
3771252	4	9	33	2	2	8	5	27	31	23	15	3	1	1	46	4	7
3771273	5	8	29	2	1	8	6	23	29	20	21	3	2	1	40	4	5
3771279	4	7	21	2	2	8	6	16	25	13	24	3	2	1	29	5	5
3771521	9	4	17	1	1	15	9	29	17	10	21	9	1	5	23	3	10
3772037	2	4	10	4	5	8	3	8	9	5	17	10	1	10	11	7	9
3772041	2	4	11	4	5	10	3	9	10	5	17	12	1	11	18	7	10
3772424	8	17	31	10	11	26	12	29	20	14	13	35	4	14	25	15	19
3772523	36	49	80	11	24	70	34	69	52	53	14	71	17	37	87	60	42
3772535	39	59	89	12	29	76	38	76	55	65	12	80	21	45	96	70	48
3773251	16	38	4	23	17	30	35	6	8	9	19	58	16	30	6	52	42
3775070	1	14	36	1	7	7	6	23	11	10	15	7	4	11	13	5	10
3775310	29	61	14	20	31	62	39	23	14	12	16	52	8	51	18	51	57
3775312	29	60	14	20	30	63	38	24	15	15	19	54	9	57	21	50	58
3775313	30	58	16	19	29	64	38	26	12	12	17	49	8	54	15	50	59
3775321	38	59	18	23	33	67	43	37	15	15	14	66	11	63	21	53	63
3775329	33	61	20	23	34	74	49	39	16	14	15	64	11	56	14	50	57
3775350	38	71	49	26	35	81	54	63	31	27	19	77	23	70	37	47	75
3775517	19	45	70	13	19	56	38	72	41	30	13	49	18	48	53	44	52
3776573	6	8	8	5	4	7	5	6	16	6	1	9	1	6	7	9	10
3776574	5	8	8	4	4	8	9	6	14	6	1	9	1	6	7	9	7
3777533	5	11	10	4	4	15	2	15	3	8	14	14	5	7	13	16	13
3782534	10	6	19	4	2	14	5	11	7	12	1	11	5	15	13	12	7
3782542	14	13	20	8	5	16	8	14	10	15	3	20	5	21	21	18	12
3782603	27	32	42	16	9	35	15	32	27	25	10	51	12	38	35	40	27
3782632	42	42	74	24	18	49	26	49	47	47	13	76	16	56	56	59	46
3782633	40	41	73	24	17	47	26	49	48	47	13	80	16	56	58	59	47
3782711	40	41	60	19	20	45	29	41	50	43	19	64	13	44	46	61	53
