site_id	ASM_52	ASM_2	ASM_50	ASM_44
4043651	27	16	15	40
4043664	25	15	17	37
4043702	21	14	14	33
4043709	23	16	14	33
4043724	22	15	13	37
4043741	21	21	16	42
4043786	19	32	23	54
4043931	37	20	23	52
4043934	37	20	22	53
4043936	40	18	27	51
4044294	28	33	25	43
4044367	31	33	30	41
4044594	36	47	31	48
4044615	30	45	27	46
4044616	30	46	30	47
4044658	35	40	28	51
4044664	36	43	29	51
4044893	35	44	33	37
4045119	21	46	34	33
4045158	26	36	36	31
4045219	22	29	29	33
4045220	18	27	28	33
4045221	23	30	30	34
4045267	37	28	28	41
4045270	37	24	31	40
4045323	36	29	31	59
4045363	36	31	25	58
4045364	37	30	32	61
4045368	37	31	32	60
4045369	36	31	26	57
4045370	36	32	31	62
4045671	29	55	30	60
4045714	27	37	33	51
4045804	21	30	29	47
4045805	21	29	30	47
4045995	39	26	22	32
4046037	35	25	28	39
4046039	35	24	34	41
4046059	28	25	25	35
4046074	36	30	31	42
4046078	39	32	30	40
4046080	42	32	32	41
4046081	41	32	33	41
4046083	41	31	30	42
4046084	41	30	30	40
4046108	49	35	36	49
4046111	43	36	34	46
4046166	49	36	35	49
4046188	43	28	29	41
4046189	43	27	30	40
4046225	39	25	24	41
4046226	40	26	31	44
4046227	43	26	28	43
4046233	43	28	30	44
4046235	42	29	31	45
4046236	40	29	25	44
4046237	41	28	30	44
4046255	44	25	26	36
4046261	41	25	26	39
4046280	37	26	26	40
4046296	34	25	24	33
4046317	27	21	18	31
4046318	27	21	20	27
4046324	27	20	18	29
4046392	9	7	5	9
4046474	11	7	5	8
4046480	13	8	5	11
4046511	20	15	9	29
4046528	20	18	9	29
4046573	29	27	19	52
4046677	28	24	26	60
4046678	28	24	27	58
4046700	30	26	32	69
4046822	35	32	29	47
4046827	31	33	38	48
4046874	29	31	31	46
4046875	32	31	36	45
4046876	29	29	29	42
4046892	34	33	31	43
4046893	31	30	28	42
4046930	36	29	36	40
4046989	26	29	21	42
4047040	23	27	19	51
4047043	22	28	17	50
4047044	23	27	17	50
4047171	24	27	25	51
4047172	25	29	26	50
4047173	25	30	25	51
4047292	21	29	17	38
4047319	21	25	19	35
4047320	21	24	18	35
4047321	19	25	16	34
4047322	22	26	18	36
4047323	21	26	18	36
4047325	22	23	19	31
4047369	33	28	14	41
4047370	33	28	15	42
4047372	34	28	12	38
4047377	35	26	13	40
4047476	54	31	14	52
4047477	54	32	15	50
4047479	53	31	12	51
4047483	45	32	11	49
4047484	45	29	13	50
4047518	42	26	17	40
4047519	47	28	18	42
4047523	50	29	19	48
4047526	49	28	21	48
4047527	44	29	19	46
4047624	32	25	25	49
4047629	30	25	22	50
4047631	32	27	27	47
4047645	26	25	27	46
4047687	25	20	28	50
4047715	31	16	21	43
4047738	34	17	19	46
4047764	31	18	18	38
4047765	33	17	22	39
4047788	26	18	24	40
4047862	22	24	22	24
4047881	20	28	25	23
4047893	22	32	25	20
4047901	23	32	29	20
4047910	24	32	28	21
4047911	23	31	27	20
4048014	33	38	22	38
4048152	21	32	14	31
4048153	22	31	15	31
4048154	21	31	12	29
4048180	28	27	16	28
4048182	27	27	17	26
4048193	28	27	16	29
4048236	35	32	12	38
4048269	43	32	16	40
4048342	30	39	24	44
4048344	30	39	24	43
4048346	28	37	22	41
4048409	22	34	26	35
4048455	22	41	29	30
4048456	21	42	30	29
4048458	23	39	29	29
4048518	24	37	24	31
4048536	27	38	23	33
4048561	35	41	28	34
4048563	34	39	31	38
4048564	35	41	31	39
4048668	53	32	30	48
4048677	52	38	30	55
4048754	47	39	28	55
4048772	39	34	27	59
4048817	42	36	27	62
4048819	44	40	32	61
4048909	41	25	28	42
4049004	46	36	36	46
4049032	41	45	34	46
4049077	49	44	35	49
4049218	40	52	37	57
4049327	48	45	51	48
4049337	49	44	51	46
4049341	48	44	50	47
4049343	50	43	50	45
4049345	49	46	48	47
4049381	46	52	52	43
4049382	47	50	47	42
4049389	54	52	48	45
4049405	52	50	47	39
4049406	51	51	51	39
4049407	52	49	50	39
4049428	51	50	57	41
4049529	42	33	47	48
4049530	43	34	50	48
4049532	43	38	52	49
4049556	35	39	42	60
4049772	36	27	34	61
4049849	24	27	24	40
4049861	17	25	20	30
4049863	17	26	21	29
4049866	16	25	21	25
4049872	15	24	20	20
4049921	8	15	11	10
4049924	7	13	11	8
4050114	16	12	11	22
4050116	15	13	8	21
4050117	16	13	11	23
4050151	30	19	14	35
4050152	30	21	14	34
4050153	28	20	13	35
4050270	38	30	19	51
4050303	38	31	18	56
4050312	36	30	18	50
4050313	37	31	18	50
4050367	28	35	19	63
4050386	30	36	25	68
4050462	27	33	22	54
4050463	30	34	24	54
4050555	31	27	16	37
4050569	29	28	20	32
4050665	37	38	25	36
4050763	38	36	17	29
4050806	36	32	25	35
4050807	32	31	23	34
4050812	36	30	23	32
4050814	37	32	21	33
4050956	36	46	26	41
4050981	28	50	28	36
4051027	36	47	31	39
4051030	36	39	31	37
4051081	33	37	31	46
4051127	39	36	27	48
4051135	45	38	32	47
4051136	45	38	31	46
4051137	45	37	29	47
4051148	49	39	36	46
4051178	44	47	32	50
4051231	36	40	25	40
4051283	25	44	28	40
4051284	27	44	28	39
4051287	29	46	27	38
4051451	38	36	26	51
4051489	36	31	22	52
4051515	34	27	20	55
4051518	34	30	21	56
4051663	27	27	18	51
4051747	22	20	12	32
4051758	20	26	15	36
4051802	25	29	18	29
4051937	36	22	24	42
4051960	32	23	25	54
4052048	28	30	22	63
4052179	33	36	21	52
4052328	29	53	41	50
4052397	26	59	49	60
4052398	27	59	51	57
4052543	19	49	22	49
4052549	20	48	23	51
4052550	18	44	21	47
4052552	20	44	24	50
4052822	54	34	29	64
4052825	53	36	26	63
4052827	50	35	25	62
4052828	50	34	20	60
4052870	43	35	23	58
4052925	40	41	25	56
4052928	47	42	33	59
4052930	47	42	34	61
4052932	49	40	32	59
4052933	47	40	31	59
4052959	48	39	36	55
4052972	37	34	36	50
4052974	39	35	40	52
4053004	32	36	43	49
4053026	26	34	43	49
4053048	27	28	47	49
4053077	26	31	51	46
4053079	27	30	54	48
4053080	23	32	45	49
4053107	28	31	49	53
4053139	25	35	38	45
4053140	29	36	44	45
4053168	24	33	36	40
4053271	16	32	22	27
4053275	16	32	19	25
4053279	14	32	21	28
4053280	13	31	17	29
4053282	14	32	21	31
4053295	15	28	17	28
4053308	15	29	16	29
4053619	4	8	8	7
4053628	4	8	5	5
4053671	2	4	1	1
4053672	2	4	1	1
4053683	3	2	3	5
4053712	4	7	4	7
4053806	13	22	16	23
4053862	7	14	11	18
4053933	2	1	1	6
4053934	3	1	1	6
4053935	3	1	1	7
4053939	3	2	1	8
4053949	3	2	2	8
4054048	37	31	30	66
4054086	47	35	48	68
4054151	52	30	38	61
4054164	51	31	37	63
4054206	50	39	44	56
4054215	57	43	34	57
4054254	50	44	31	52
4054336	46	46	28	49
4054348	38	48	29	47
4054352	35	42	30	46
4054353	36	39	28	46
4054354	37	39	26	44
4054391	32	41	36	53
4054483	24	44	32	76
4054516	34	40	28	71
4054639	46	46	45	61
4054643	44	45	40	58
4054752	40	42	37	52
4054788	34	45	33	62
4054808	33	40	37	59
4054869	39	33	40	59
4055087	34	40	38	62
4055184	43	54	32	57
4055209	45	41	33	58
4055236	46	47	31	57
4055291	30	39	28	55
4055384	22	40	30	73
4055387	16	41	25	73
4055519	32	44	29	68
4055669	65	54	47	71
4055670	67	54	54	71
4055764	53	36	38	62
4055777	46	34	39	61
4056210	61	62	33	67
4056212	60	57	40	66
4056224	55	56	35	63
4056246	49	59	28	52
4056276	53	51	25	54
4056400	44	36	31	49
4056402	44	36	28	50
4056430	43	37	33	60
4056551	57	42	31	64
4056625	51	40	31	76
4056627	52	38	28	70
4056676	48	48	33	71
4056700	48	47	38	80
4056807	42	49	31	67
4056809	44	47	28	65
4056810	44	46	25	66
4056862	47	37	38	64
4056895	39	44	41	61
4056916	38	45	41	49
4057000	16	26	24	29
4057126	15	20	14	39
4057129	19	23	18	40
4057184	38	36	31	55
4057219	36	44	39	65
4057238	37	51	39	72
4057244	38	49	40	71
4057279	49	39	36	73
4057409	47	46	39	68
4057492	34	44	36	45
4057503	37	45	38	46
4057814	46	32	29	63
4057835	51	39	37	62
4057854	60	41	34	57
4057912	58	40	34	68
4057924	55	30	37	54
4058005	45	47	32	58
4058006	44	50	36	59
4058007	43	50	34	59
4058117	37	47	36	60
4058135	31	39	31	56
4058136	30	35	33	56
4058155	29	37	29	55
4058156	29	37	30	54
4058157	29	36	28	54
4058170	34	36	31	55
4058263	36	40	15	46
4058292	34	38	22	55
4058627	48	46	33	42
4058766	30	43	31	42
4058916	44	28	26	41
4059137	43	44	41	52
4059138	44	42	40	52
4059143	45	44	39	53
4059168	40	37	36	48
4059187	42	42	37	50
4059189	42	45	37	54
4059252	36	50	34	58
4059287	33	55	28	55
4059288	36	54	29	54
4059290	34	54	27	57
4059292	35	53	28	57
4059338	36	52	37	67
4059395	39	53	40	76
4059677	38	30	45	59
4059786	38	14	27	53
4059843	43	25	24	54
4059844	43	25	25	55
4059846	43	25	23	56
4059847	42	25	21	57
4059883	30	23	20	42
4059884	30	22	22	42
4059989	28	31	21	30
4059990	32	31	27	36
4059992	32	30	26	36
4059994	30	28	22	35
4059996	31	30	25	34
4060019	25	26	19	27
4060042	26	32	21	36
4060043	27	33	23	41
4060072	26	43	20	46
4060074	26	42	18	44
4060075	25	43	19	46
4060077	26	41	20	47
4060079	25	42	22	45
4060080	26	39	16	44
4060081	26	42	22	45
4060159	24	45	19	58
4060186	27	54	20	61
4060189	29	52	23	60
4060225	28	46	28	58
4060394	44	46	37	53
4060407	44	45	45	53
4060426	42	41	41	46
4060457	52	41	43	42
4060464	56	39	44	40
4060466	56	38	43	40
4060467	56	34	44	36
4060469	53	36	40	35
4060495	57	41	42	47
4061018	45	48	31	76
4061042	48	38	32	66
4061121	56	36	30	70
4061271	38	43	28	64
4061392	30	41	20	53
4061520	47	43	25	74
4061536	45	41	26	73
4061542	41	42	26	79
4061761	47	38	34	54
4061782	50	35	38	61
4061799	53	33	43	61
4061948	44	36	31	45
4062222	62	46	35	70
4062225	62	46	33	64
4062271	53	39	32	64
4062373	50	53	45	78
4062374	50	52	42	76
4062631	54	37	26	82
4062803	55	51	28	64
4063005	40	47	33	79
4063060	45	46	35	74
4063254	44	43	24	55
4063255	45	43	25	59
4063257	41	41	24	57
4063261	39	41	30	57
4063346	34	36	23	58
4063364	35	36	21	61
4063503	25	28	16	31
4063522	25	29	21	34
4063523	27	31	20	34
4063524	26	28	17	34
4063674	33	37	23	53
4063698	27	45	20	54
4063699	26	45	19	56
4063700	27	46	20	54
4063731	26	49	27	57
4063747	25	53	25	57
4063752	23	53	21	55
4063795	31	56	30	57
4063846	32	54	35	53
4063848	33	56	35	53
4063905	47	56	46	81
4064227	57	61	36	66
4064307	43	51	45	54
4064309	42	51	45	53
4064440	53	65	52	80
4064484	42	58	45	76
4064485	40	55	44	74
4064486	39	56	44	73
4064553	42	53	43	56
4064563	38	49	42	57
4064578	37	48	37	51
4064628	49	54	50	63
4064630	52	55	49	64
4064637	53	63	56	70
4064730	49	40	36	56
4064861	57	50	29	48
4064862	57	49	30	49
4064923	55	43	36	42
4064965	49	49	39	53
4065276	22	51	29	64
4065346	26	38	32	67
4065460	30	30	34	71
4065462	34	29	38	77
4065463	33	28	35	75
4065464	33	29	34	77
4065563	39	44	38	79
4065580	41	47	32	77
4065612	47	47	30	69
4065817	28	47	24	57
4065818	28	47	28	57
4065819	28	49	26	58
4065932	36	53	28	59
4065944	37	57	29	65
4065969	31	56	31	75
4066359	39	28	14	31
4066367	41	31	22	37
4066401	35	16	16	32
4066412	32	17	22	37
4066445	40	19	18	27
4066511	52	26	30	29
4066558	55	31	23	28
4066598	49	31	26	36
4066599	49	33	23	35
4066600	58	40	33	38
4066604	53	36	31	37
4066605	56	37	29	39
4066606	54	34	32	38
4066704	39	33	40	54
4066811	32	29	28	63
4066817	35	30	33	62
4066819	34	29	32	64
4066923	53	58	27	49
4067110	24	43	13	56
4067118	26	45	17	64
4067120	26	42	15	62
4067142	24	44	16	57
4067166	36	54	21	67
4067241	41	59	25	62
4067303	42	53	27	64
4067304	48	54	29	65
4067306	47	53	28	66
4067308	50	53	27	61
4067343	47	44	30	68
4067432	49	33	27	85
4067692	45	51	34	68
4067752	42	48	47	71
4067754	43	49	47	70
4067756	42	52	47	71
4068202	41	39	36	39
4068261	38	41	40	44
4068321	32	49	41	49
4068356	29	51	38	55
4068379	29	49	36	62
4068380	33	50	42	64
4068382	30	53	35	64
4068384	31	52	38	60
4068526	50	45	35	70
4068646	46	52	28	84
4068695	40	54	29	88
4068808	41	56	25	74
4068834	45	55	29	63
4068945	47	49	30	64
4068954	40	42	32	49
4068956	40	46	33	53
4069007	41	48	33	57
4069013	42	49	33	62
4069015	43	49	34	63
4069016	43	49	33	63
4069022	50	56	35	67
4069024	51	55	34	66
4069379	53	56	48	83
4069395	56	59	44	87
4069778	49	35	33	83
4069962	49	38	40	57
4069965	51	41	42	58
4069966	49	40	43	57
4069969	50	40	44	57
4069970	51	41	45	56
4070001	50	36	45	75
4070071	45	33	32	75
4070073	44	32	33	77
4070074	42	32	32	77
4070113	43	42	33	67
4070116	41	40	31	69
4070125	41	44	35	66
4070127	42	44	34	65
4070274	55	50	50	89
4070275	53	50	45	90
4070276	55	51	50	90
4070279	49	46	45	79
4070331	44	39	42	68
4070341	47	36	43	73
4070609	48	26	45	57
4070611	47	27	44	59
4070612	45	27	42	62
4070615	44	25	37	57
4070733	43	32	44	75
4071073	38	31	40	58
4071209	38	36	21	58
4071210	38	35	21	55
4071359	43	62	37	58
4071360	47	62	38	59
4071405	42	65	28	45
4071554	51	44	33	47
4071555	53	43	32	49
4071753	26	49	35	62
4071796	33	46	34	53
4071804	35	49	35	56
4071806	37	48	31	56
4071808	37	52	33	56
4071859	48	54	36	58
4071886	44	47	34	63
4071893	46	50	39	64
4071903	44	54	41	60
4071954	42	48	48	66
4071955	39	46	39	64
4071957	39	48	40	64
4071966	38	44	42	65
4072017	36	42	41	55
4072113	38	45	41	69
4072114	39	42	40	68
4072115	36	39	41	71
4072117	35	44	36	70
4072245	43	49	29	78
4072266	42	47	31	79
4072701	27	42	16	43
4072837	25	31	21	60
4072848	29	30	28	69
4072894	30	32	36	60
4072911	29	31	36	64
4073028	37	42	33	66
4073029	38	43	36	69
4073178	29	26	24	40
4073179	30	30	29	42
4073426	41	33	25	70
4073428	43	33	27	72
4073885	2	7	5	5
4073946	27	21	25	22
4073948	26	23	28	23
4073999	39	39	41	34
4074272	18	21	15	20
4074277	18	21	10	19
4074278	17	19	13	15
4074280	16	20	12	17
4074315	1	3	3	3
4074323	6	5	4	1
4074341	8	8	3	10
4074342	9	8	8	12
4074343	9	8	8	11
4074344	9	10	8	11
4074345	9	10	5	11
4074346	9	11	8	11
4074349	14	25	12	24
4074350	15	25	11	26
4074355	15	27	11	29
4074358	15	26	13	33
4074364	17	25	10	35
4074424	24	33	28	51
4074489	23	33	27	58
4074490	31	46	36	70
4074492	33	46	41	71
4074495	33	45	36	72
4074560	44	45	37	62
4074634	62	51	48	71
4074671	52	42	47	53
4074706	56	38	37	58
4074897	65	49	52	82
4075034	50	37	42	60
4075226	35	31	38	49
4075244	37	38	49	53
4075249	37	33	45	46
4075270	35	37	51	56
4075391	36	25	35	47
4075392	36	24	35	47
4075397	33	24	37	47
4075539	38	31	42	45
4075544	40	32	41	46
4075545	39	31	41	45
4075600	36	34	24	41
4075627	42	43	20	56
4075738	45	30	15	62
4075768	50	30	19	73
4076010	40	26	41	54
4076086	58	45	43	68
4076088	57	44	40	69
4076094	55	47	37	68
4076236	42	34	30	44
4076237	42	34	26	43
4076238	42	33	32	45
4076239	42	32	29	44
4076349	41	41	31	49
4076417	35	33	30	44
4076450	29	37	34	36
4076560	40	56	39	39
4076573	39	55	35	46
4076618	35	48	28	49
4076622	35	46	28	51
4076825	30	37	16	53
4076826	32	38	22	54
4076828	33	38	25	51
4076845	35	34	19	58
4076867	32	35	23	60
4076954	32	45	34	72
4076975	34	49	28	63
4076976	31	49	26	61
4076977	32	49	27	61
4077047	27	34	34	56
4077048	27	34	32	54
4077138	19	16	30	33
4077140	20	15	28	32
4077141	19	17	28	33
4077155	23	19	31	31
4077157	22	19	30	29
4077195	27	22	21	25
4077196	29	23	21	27
4077242	38	40	20	33
4077299	39	35	23	39
4077338	38	33	32	49
4077339	38	33	36	50
4077340	39	32	33	49
4077341	40	33	32	49
4077483	29	31	26	48
4077489	28	31	29	50
4077490	28	31	28	48
4077536	25	31	26	33
4077537	24	26	26	34
4077607	19	19	16	38
4077608	19	20	18	39
4077609	19	19	12	36
4077614	19	21	18	41
4077645	17	22	15	40
4077684	20	22	17	59
4077689	21	25	16	63
4077700	25	27	20	64
4077723	24	31	19	74
4077759	31	31	27	76
4077796	35	32	26	81
4077811	33	30	29	77
4077875	44	39	39	72
4077877	44	39	38	73
4077973	55	37	37	65
4078003	52	34	33	63
4078019	48	38	30	67
4078095	31	38	29	53
4078110	32	34	26	54
4078231	38	33	36	67
4078232	38	32	35	66
4078382	40	47	45	68
4078404	38	42	39	55
4078437	40	48	45	80
4078453	33	37	39	73
4078458	34	38	36	75
4078462	30	37	37	77
4078481	34	38	40	81
4078493	34	44	33	78
4078565	39	50	32	72
4078656	47	40	29	61
4078723	35	49	33	74
4078847	41	31	41	57
4078848	38	28	33	53
4078850	43	34	39	56
4078860	39	27	35	46
4078875	44	37	34	62
4078920	38	39	37	66
4078922	38	39	40	67
4078926	37	37	38	64
4078972	43	45	26	82
4078973	42	46	23	80
4078974	41	46	28	84
4078977	41	46	28	84
4078981	37	45	21	78
4078983	38	42	27	83
4078985	39	42	27	82
4078986	39	43	26	83
4078997	37	50	29	83
4078998	39	47	30	84
4079023	49	42	26	90
4079037	43	36	21	71
4079066	46	34	17	70
4079067	47	34	21	70
4079072	49	37	20	76
4079073	48	36	19	76
4079076	48	38	13	77
4079111	54	38	23	73
4079123	56	35	25	59
4079261	38	45	30	48
4079281	32	48	31	42
4079296	32	51	39	43
4079303	28	54	36	50
4079412	28	44	35	48
4079442	36	50	40	55
4079445	34	48	35	54
4079448	34	49	34	53
4079450	31	42	32	48
4079451	35	46	33	49
4079564	45	36	26	47
4079655	42	34	25	64
4079714	25	32	25	65
4079715	25	32	26	65
4079742	20	34	28	49
4079744	21	35	28	51
4079746	22	37	27	52
4079886	40	50	26	43
4079892	38	47	28	44
4080048	40	51	19	47
4080190	38	51	19	52
4080194	38	52	25	51
4080195	40	52	28	54
4080198	40	52	25	51
4080219	32	50	24	48
4080379	42	47	35	64
4080381	31	42	33	56
4080383	33	42	25	60
4080439	30	37	18	50
4080518	24	32	21	30
4080526	28	30	22	25
4080528	27	30	23	25
4080529	26	29	20	22
4080531	26	32	22	20
4080533	25	32	21	22
4080567	19	21	18	25
4080568	21	21	17	25
4080569	21	22	18	24
4080587	21	24	17	26
4080592	20	25	12	26
4080605	24	26	14	28
4080676	33	29	25	54
4080677	30	29	21	52
4080678	30	29	25	53
4080680	31	29	28	52
4080682	31	29	25	49
4080683	32	30	28	51
4080811	41	40	49	65
4080813	39	39	48	60
4080814	33	34	40	51
4080930	49	26	47	57
4080962	46	23	41	41
4080978	44	22	40	40
4081046	60	33	46	58
4081065	59	31	41	57
4081068	61	30	49	57
4081071	60	29	48	56
4081185	51	27	33	52
4081186	43	27	31	50
4081334	40	33	25	64
4081335	41	31	29	63
4081336	38	30	26	62
4081346	34	34	27	59
4081348	33	33	31	53
4081409	39	32	20	56
4081411	41	31	20	60
4081412	41	32	19	59
4081413	40	36	20	60
4081519	31	28	22	48
4081555	24	26	25	47
4081561	25	19	29	47
4081562	26	20	29	45
4081598	24	16	22	38
4081639	24	18	13	42
4081754	31	35	20	65
4081755	34	35	18	63
4081758	31	39	20	61
4081774	39	36	24	56
4081873	47	37	27	54
4081903	39	39	30	43
4081904	38	39	29	46
4081906	38	41	25	43
4081961	22	39	25	43
4081982	25	46	25	43
4081983	24	48	21	46
4082008	29	53	30	53
4082105	29	46	34	65
4082116	29	46	36	66
4082133	36	45	38	69
4082201	32	40	31	36
4082223	32	40	24	34
4082384	48	40	16	43
4082437	43	42	13	29
4082500	50	26	16	50
4082520	47	20	15	50
4082569	44	29	17	60
4082596	45	33	25	60
4082598	43	31	25	64
4082599	38	30	23	63
4082627	44	43	24	75
4082726	45	44	24	60
4082733	43	49	24	57
4082777	34	44	14	37
4082778	34	43	15	37
4082886	30	39	19	50
4082965	28	35	21	46
4083106	27	32	19	52
4083397	39	29	24	53
4083426	34	31	27	58
4083602	35	15	39	52
4083623	38	16	42	53
4083719	40	37	29	49
4083760	40	35	27	47
4083768	36	32	29	46
4083769	37	33	27	47
4083770	37	33	31	47
4083880	41	38	36	59
4083896	35	43	30	60
4083897	35	42	31	61
4083979	31	49	25	61
4084006	35	50	26	62
4084084	34	43	34	54
4084165	42	46	49	53
4084166	41	46	46	53
4084167	44	45	50	53
4084170	46	46	51	49
4084172	44	47	54	48
4084201	40	34	50	44
4084202	41	34	57	44
4084204	42	35	55	44
4084238	51	36	44	58
4084315	38	35	39	54
4084317	40	35	40	54
4084318	40	34	38	56
4084351	33	31	29	50
4084353	39	29	28	51
4084355	44	31	33	54
4084437	47	38	32	47
4084476	40	38	37	50
4084499	34	49	41	56
4084507	30	46	40	53
4084567	24	50	37	51
4084628	41	58	46	55
4084701	43	40	37	57
4084703	44	41	37	60
4084704	45	42	43	58
4084751	35	37	33	55
4084784	33	31	23	46
4084851	51	42	29	67
4084944	52	41	23	64
4084981	47	41	21	63
4084986	49	47	23	59
4084994	44	52	17	53
4085044	37	40	15	52
4085216	25	23	22	49
4085243	30	35	23	55
4085244	31	35	23	59
4085245	28	34	20	57
4085280	28	38	20	63
4085283	32	38	23	61
4085289	30	35	23	58
4085291	30	36	23	53
4085305	32	39	23	62
4085309	25	39	18	61
4085311	28	38	21	57
4085458	33	43	20	46
4085463	34	48	23	50
4085611	31	45	16	55
4085612	33	45	16	54
4085624	30	43	17	49
4085729	35	38	27	42
4085852	29	39	27	54
4086011	37	42	23	36
4086430	31	29	25	42
4086461	33	31	31	60
4086540	32	27	24	51
4086603	23	28	21	40
4086604	22	28	20	40
4086605	22	28	19	39
4086610	25	25	18	41
4086612	26	25	19	40
4086650	23	25	12	39
4086686	13	22	11	28
4086688	13	22	13	29
4086689	12	21	11	30
4086690	13	21	13	29
4086698	12	19	10	23
4086725	9	10	7	17
4086726	9	10	7	17
4086727	9	10	8	17
4086728	8	10	10	17
4086814	16	13	3	16
4086816	15	14	5	16
4086829	18	18	16	27
4086971	28	33	30	45
4087240	49	43	20	42
4087487	41	41	46	51
4087488	41	42	41	48
4087490	43	39	43	51
4087492	42	37	40	49
4087516	42	37	31	43
4087575	35	49	40	42
4087587	43	56	43	44
4087588	43	56	42	46
4087589	43	55	43	45
4087600	45	66	41	47
4087701	34	52	18	53
4087718	44	55	25	52
4087719	45	54	24	49
4087725	44	50	18	48
4087732	41	44	16	45
4087736	38	44	18	47
4087739	37	44	18	48
4087740	37	45	15	44
4087741	40	49	18	47
4087763	44	41	20	50
4087775	44	37	18	45
4087787	43	40	21	48
4087834	53	39	21	57
4087862	56	32	23	52
4087864	57	33	21	53
4087866	51	35	20	48
4087895	55	36	28	52
4088121	52	49	37	58
4088122	50	46	39	54
4088131	52	43	39	62
4088191	41	45	34	48
4088243	52	36	30	55
4088330	29	34	20	59
4088379	27	43	26	58
4088394	31	43	26	58
4088406	28	35	21	49
4088418	25	33	22	48
4088709	40	47	24	72
4088716	43	45	29	73
4088854	23	24	20	52
4088855	25	24	20	53
4088858	24	25	20	54
4089013	27	26	21	36
4089055	31	27	19	49
4089124	23	31	27	47
4089125	25	31	29	52
4089126	25	29	27	47
4089214	18	24	31	39
4089218	17	22	38	42
4089275	27	23	31	46
4089276	27	22	26	46
4089366	34	23	27	56
4089367	34	22	29	53
4089368	36	21	28	54
4089598	46	40	24	56
4089599	45	41	26	60
4089611	49	39	27	62
4089613	50	38	25	63
4089749	40	39	41	52
4089750	40	36	37	49
4089758	46	40	39	51
4089759	48	42	37	52
4089761	46	43	41	51
4089762	45	41	41	50
4089906	40	44	23	71
4089908	44	47	24	72
4089909	44	44	25	70
4089910	43	46	25	74
4089911	42	45	29	76
4089914	49	42	26	73
4090187	54	47	27	52
4090192	49	42	25	46
4090197	55	37	26	46
4090239	53	38	23	45
4090257	50	33	25	42
4090309	43	31	34	44
4090311	41	32	36	45
4090312	43	31	38	45
4090600	36	35	25	42
4090697	36	39	31	40
4090758	38	45	35	47
4090843	34	37	25	51
4091120	45	43	35	52
4091152	42	48	36	46
4091158	43	51	38	51
4091231	39	53	36	60
4091254	42	51	23	61
4091403	33	36	34	71
4091690	24	34	34	64
4091721	19	30	31	49
4091722	19	32	33	52
4091723	17	33	33	50
4091727	20	30	33	49
4091778	24	29	25	51
4091781	23	28	20	52
4091915	30	40	26	62
4091916	29	42	26	61
4091957	29	41	29	65
4092110	27	40	37	58
4092113	24	39	39	56
4092164	26	37	25	61
4092168	28	38	24	60
4092263	46	46	31	60
4092539	33	26	29	45
4092585	39	40	29	51
4092610	52	52	31	49
4092612	51	49	34	51
4092735	39	37	18	30
4092736	37	36	20	31
4092930	40	42	26	55
4092938	37	42	24	61
4092939	38	46	26	62
4092963	36	51	37	73
4092999	41	47	35	64
4093023	39	44	42	63
4093070	49	44	42	60
4093088	50	48	42	54
4093089	47	47	45	55
4093126	48	37	48	41
4093184	39	34	32	33
4093190	39	35	32	38
4093213	33	38	29	37
4093216	33	39	33	40
4093220	34	41	33	39
4093221	40	44	39	41
4093222	38	43	39	41
4093229	38	42	40	38
4093358	29	34	24	41
4093359	29	37	23	42
4093360	29	36	21	43
4093372	30	33	19	39
4093486	26	17	15	19
4093539	17	5	10	10
4093555	10	2	4	3
4093631	9	12	9	16
4093633	11	12	13	19
4093634	10	12	12	19
4093635	11	11	12	19
4093687	19	20	24	30
4093793	30	21	31	41
4093986	35	22	27	56
4093987	36	21	27	55
4094039	45	21	23	54
4094188	25	44	23	48
4094189	26	45	24	50
4094190	26	46	24	49
4094225	26	45	32	49
4094341	38	38	38	44
