site_id	Mock_3	Mock_6	Mock_1	Mock_5
2209847	7	13	14	20
2209858	5	12	13	19
2209896	5	15	9	19
2210079	17	16	7	14
2210281	14	15	4	19
2210284	15	15	4	20
2210304	15	15	5	17
2210330	13	11	4	18
2210359	8	7	5	20
2210431	3	3	4	13
2210432	3	3	4	13
2210433	3	3	4	13
2210759	4	9	1	6
2210857	12	10	6	8
2211314	3	9	14	13
2211378	7	16	16	20
2211388	7	17	17	21
2211415	8	17	13	21
2211433	6	16	10	18
2211454	8	17	11	19
2211479	7	12	9	5
2211480	7	12	9	5
2211481	7	12	9	5
2211482	7	11	8	5
2211483	7	11	8	5
2211484	7	10	8	6
2211502	5	11	7	5
2211503	5	10	7	5
2211504	5	11	7	4
2211532	5	12	6	4
2211634	10	14	9	4
2211654	10	12	7	5
2211662	11	11	12	8
2211765	4	4	9	14
2211993	2	6	8	8
2212052	7	6	11	15
2212053	7	5	10	15
2212054	7	6	10	15
2212055	7	6	11	14
2212057	7	6	10	15
2212203	17	9	5	10
2212207	17	11	5	11
2212208	15	11	5	11
2212244	14	16	6	12
2212257	13	17	6	10
2212276	10	13	10	10
2212287	11	14	10	11
2212291	11	14	10	12
2212292	11	14	10	11
2212293	11	14	10	13
2212323	14	17	11	12
2212326	13	17	11	12
2212343	13	18	12	14
2212366	14	17	10	14
2212377	13	18	12	13
2212382	12	15	12	13
2212438	10	14	8	11
2212441	10	14	8	11
2212443	10	13	8	9
2212594	6	2	3	1
2212596	6	2	3	1
2212598	6	4	3	1
2212600	4	3	2	1
2212611	6	5	3	1
2212612	6	6	3	2
2212632	7	7	4	2
2212639	8	6	7	2
2212653	9	8	10	2
2212687	10	11	11	6
2212689	8	12	14	6
2212692	6	12	13	7
2212792	12	17	17	14
2212909	5	3	1	4
2214320	7	6	6	15
2214524	15	16	8	11
2214554	13	16	7	13
2214571	14	15	7	13
2214572	14	15	7	14
2214720	12	16	4	16
2214721	13	15	4	15
2214870	16	18	7	19
2214963	16	10	8	13
2214969	17	10	10	13
2215023	14	6	9	17
2215025	14	6	9	17
2215048	12	4	9	17
2215114	16	7	12	16
2215239	14	5	12	12
2215337	11	3	8	6
2215430	12	9	8	7
2215431	12	9	9	6
2215434	12	8	9	5
2215440	12	8	9	6
2215469	15	11	11	6
2215471	14	9	11	5
2215483	14	9	11	6
2215582	9	8	3	3
2215583	9	8	3	4
2215787	10	6	6	15
2215788	10	7	6	17
2215789	11	7	6	16
2215793	11	7	6	18
2215797	12	9	5	19
2215816	12	10	4	17
2215923	17	10	11	17
2215938	17	9	10	12
2215939	17	8	10	14
2215971	16	6	10	10
2216440	11	8	5	7
2216451	14	14	6	7
2216466	16	16	6	7
2216521	14	13	5	8
2216538	14	12	4	9
2216550	10	9	4	9
2216569	10	12	4	11
2216611	9	12	4	9
2216639	7	16	3	9
2216713	8	15	3	8
2216986	17	11	7	16
2217075	14	11	9	19
2217102	13	11	8	18
2217237	16	3	5	16
2217257	16	1	5	14
2217296	9	1	4	9
2217349	3	1	1	4
2217365	3	1	1	7
2217366	4	1	1	5
2217374	4	1	2	6
2217375	4	1	2	5
2217377	4	1	1	3
2217379	5	1	1	3
2217419	8	1	4	4
2217470	15	6	13	9
2217532	15	9	14	8
2217570	15	9	10	7
2217576	17	8	9	8
2217672	17	7	8	11
2217674	16	6	9	11
2217717	9	11	13	14
2217743	11	10	13	9
2217777	11	9	14	8
2217797	13	10	13	7
2217802	13	10	12	7
2217807	13	9	13	6
2217818	15	7	13	11
2217835	14	8	10	10
2217844	16	10	10	12
2217966	7	7	8	14
2217977	8	9	9	17
2218058	11	8	16	12
2218352	9	8	11	21
2218353	9	8	11	20
2218582	11	17	16	8
2218592	11	18	16	9
2218593	11	18	16	10
2218674	9	12	17	7
2218738	16	11	16	13
2218739	15	11	16	12
2218740	16	11	16	13
2219220	2	12	8	9
2219278	7	13	5	8
2219375	8	18	3	8
2219417	8	18	5	10
2219576	12	7	14	10
2219579	13	8	14	10
2219611	12	9	13	10
2219656	16	14	14	13
2219705	10	13	11	14
2219713	10	14	10	17
2219745	7	14	11	15
2219754	8	13	13	15
2219806	3	10	13	12
2219854	7	15	14	14
2219866	8	13	12	12
2219940	11	11	13	20
2220016	11	11	14	18
2220048	11	17	11	17
2220055	12	16	11	18
2220224	9	5	6	6
2220232	6	5	3	2
2220248	3	1	3	1
2220262	3	1	3	1
2220266	3	1	3	1
2220272	3	1	3	1
2220310	2	2	3	3
2220317	3	3	2	3
2220323	3	3	2	3
2220353	3	6	2	3
2220356	4	5	2	4
2220362	4	6	2	4
2220365	4	6	2	4
2220451	11	6	7	6
2220482	11	4	12	6
2220570	4	2	8	2
2220998	7	5	7	9
2220999	7	5	7	9
2221002	7	5	10	13
2221025	5	7	14	13
2221145	8	5	11	16
2221147	6	5	11	15
2221218	5	5	4	12
2221241	9	6	3	19
2221242	9	6	3	18
2221243	9	6	4	18
2221388	12	7	7	20
2221398	9	6	8	20
2221450	7	12	14	17
2221519	14	11	11	14
2221586	11	7	9	11
2221760	14	9	5	15
2221830	14	9	4	11
2221839	11	7	5	11
2221863	9	16	6	11
2221975	13	12	5	12
2222168	6	11	10	14
2222235	2	9	10	10
2222236	1	10	10	10
2222302	5	6	13	14
2222312	6	6	13	14
2222314	5	6	12	15
2222316	5	6	13	13
2222330	5	5	12	16
2222366	6	8	13	14
2222370	5	8	13	15
2222385	7	8	10	14
2222386	7	8	11	15
2222387	7	8	11	14
2222392	7	8	10	13
2222405	7	9	10	13
2222431	5	12	5	14
2222437	6	12	5	14
2222441	5	13	4	15
2222455	6	15	5	15
2222463	6	14	5	15
2222464	6	15	5	15
2222466	6	14	5	15
2222571	11	8	6	18
2222597	8	6	4	18
2222599	8	6	5	18
2222606	9	14	5	18
2222607	9	15	5	18
2222608	9	15	5	19
2222843	15	10	8	15
2222938	12	12	5	9
2222960	10	12	5	10
2223098	5	7	13	7
2223102	6	9	14	8
2223110	6	8	14	6
2223112	6	8	12	5
2223168	7	9	4	6
2223199	7	10	5	7
2223201	7	9	4	7
2223202	6	10	4	7
2223204	5	9	4	7
2223213	5	10	4	10
2223275	4	10	5	10
2223304	4	8	6	9
2223348	3	8	5	7
2223350	3	8	5	6
2223351	3	8	5	7
2223352	3	7	5	7
2223353	3	7	5	6
2223354	3	8	5	6
2223363	5	7	4	4
2224071	7	4	2	15
2224126	11	12	2	21
2224143	12	11	4	21
2224206	13	15	7	16
2224212	15	16	8	18
2224246	15	13	10	13
2224253	13	12	9	14
2224261	14	9	10	15
2224275	13	11	12	13
2224276	13	11	11	13
2224291	14	10	10	15
2224368	10	14	12	15
2224596	4	12	10	20
2224600	6	11	12	20
2224602	6	11	11	21
2224604	6	11	11	21
2224605	6	11	11	21
2224769	14	13	13	20
2224771	13	14	15	19
2224777	15	14	15	18
2224800	15	18	9	19
2224895	12	14	12	10
2225003	4	10	7	20
2225004	4	9	7	19
2225098	2	9	5	14
2225221	2	16	12	6
2225247	4	13	12	7
2225248	5	14	12	8
2225276	5	18	11	11
2225294	5	17	11	11
2225396	3	10	7	9
2225397	3	11	7	9
2225479	7	13	7	13
2225519	11	13	7	10
2225520	11	13	6	11
2225526	11	11	9	11
2225546	10	10	7	12
2225667	10	8	10	12
2225671	9	8	10	12
2225673	9	8	8	11
2225726	5	14	7	15
2225806	6	14	11	14
2225894	8	2	7	6
2225895	7	2	8	6
2226064	15	3	8	7
2226146	14	4	14	12
2226172	12	6	16	14
2226211	13	7	14	14
2226212	13	7	14	14
2226214	13	8	14	12
2226313	17	11	8	16
2226355	16	12	9	15
2226439	15	12	9	9
2226535	13	8	13	10
2226536	14	8	13	10
2226537	13	8	11	10
2226551	13	9	12	8
2226552	14	9	12	9
2226553	14	10	12	9
2226554	14	10	11	9
2226556	14	10	11	9
2226557	14	11	11	9
2226559	14	11	11	9
2226633	12	16	3	13
2226647	10	14	2	10
2226687	8	14	4	12
2226689	8	14	4	12
2226750	2	17	6	19
2226751	4	17	7	17
2226752	4	18	7	17
2226753	4	18	8	17
2226755	4	17	7	18
2226761	4	18	8	17
2226796	5	13	10	19
2226797	5	12	9	19
2226822	8	13	9	21
2226899	9	11	8	10
2226906	10	12	7	12
2226907	11	11	7	12
2226963	11	17	10	12
2226964	12	17	9	11
2226965	11	16	8	12
2227056	8	8	8	12
2227057	7	8	8	11
2227066	11	7	8	15
2227067	11	4	8	14
2227069	11	4	7	14
2227073	11	4	7	14
2227136	11	6	8	12
2227139	11	6	8	12
2227174	11	8	7	10
2227216	7	12	9	3
2227220	7	12	10	3
2227285	3	8	10	8
2227287	3	8	10	8
2227489	13	7	7	8
2227634	9	6	3	12
2227639	10	5	3	13
2227640	10	5	3	13
2227641	10	5	3	13
2227658	12	7	3	13
2227674	11	7	3	14
2227702	9	6	1	18
2227722	8	8	3	17
2227723	8	8	3	17
2227803	4	16	7	21
2227824	4	17	11	21
2227870	4	16	13	21
2227872	4	16	13	21
2227901	8	18	15	19
2228005	10	16	15	12
2228051	10	12	17	11
2228058	10	13	17	10
2228067	9	14	12	9
2228070	9	14	12	8
2228072	9	14	14	8
2228073	9	14	14	9
2228167	9	8	9	8
2228295	6	5	8	7
2228296	6	5	8	7
2228297	5	5	8	7
2228369	7	4	5	10
2228392	6	5	5	12
2228394	6	5	5	12
2228400	6	8	5	14
2228420	7	8	3	14
2228428	6	8	3	13
2228443	9	11	3	16
2228445	7	11	3	16
2228446	7	11	3	16
2228447	7	11	3	16
2228449	5	10	3	16
2228451	5	11	3	16
2228454	5	9	3	16
2228512	5	13	3	12
2228646	11	11	11	5
2228662	11	11	9	5
2228729	10	10	14	7
2228933	1	4	12	2
2228938	1	4	9	2
2228942	2	4	6	2
2228943	3	4	6	2
2228944	3	4	8	2
2228946	2	5	8	2
2228950	2	3	9	4
2228955	3	3	7	5
2228957	3	3	7	6
2228958	3	3	6	6
2228961	3	2	5	6
2228962	3	2	4	6
2228970	4	4	6	6
2229001	5	4	5	8
2229049	9	10	11	9
2229051	9	10	11	10
2229052	9	10	11	10
2229060	10	12	12	10
2229158	15	11	12	19
2229159	12	11	13	19
2229308	14	6	7	13
2229309	14	6	7	13
2229361	10	5	7	12
2229387	10	3	11	10
2229393	10	5	12	10
2229427	7	5	14	15
2229643	7	9	1	11
2229840	6	8	8	12
2229844	8	11	8	12
2229848	7	13	6	14
2229957	8	15	3	20
2229958	8	15	5	20
2229980	8	18	4	21
2230047	6	17	8	19
2230108	6	17	8	14
2230121	5	16	7	13
2230135	6	10	7	11
2230136	6	10	7	12
2230137	6	10	7	12
2230153	6	9	6	10
2230165	2	9	7	11
2230203	4	12	4	9
2230230	7	15	6	11
2230232	7	17	5	11
2230238	7	15	6	13
2230242	7	16	6	14
2230252	6	14	4	13
2230307	10	17	5	14
2230352	8	12	4	13
2230376	8	8	2	10
2230384	6	7	3	7
2230449	6	4	4	12
2230464	6	4	4	10
2230521	7	4	4	10
2230532	6	5	4	10
2230573	8	5	5	12
2230607	8	8	6	15
2230618	8	8	7	16
2230638	6	9	8	18
2231347	1	5	4	5
2231414	2	9	8	8
2231501	2	9	9	4
2231517	7	11	15	10
2231518	7	11	14	9
2231563	8	11	16	9
2231566	9	10	15	8
2231652	12	11	15	14
2231653	11	11	11	13
2231670	9	11	9	9
2231704	12	13	9	9
2231729	13	11	7	8
2231837	10	5	12	4
2232329	3	13	2	6
2232631	9	7	5	15
2232694	9	8	6	10
2232695	10	8	5	11
2232840	17	7	8	8
2232905	14	13	13	6
2232910	12	15	12	5
2232954	14	14	9	5
2232960	12	14	11	5
2233020	10	10	14	7
2233350	10	7	5	12
2233547	5	11	3	7
2233622	12	13	7	10
2233678	9	9	8	13
2233715	9	10	9	13
2233718	9	10	9	12
2233755	7	11	12	14
2233760	10	11	12	14
2233802	11	11	12	18
2233811	12	11	11	18
2233816	12	11	11	20
2233817	12	11	11	17
2233864	17	10	10	18
2233865	17	10	9	18
2233866	17	9	9	18
2233967	13	10	5	15
2233969	13	9	5	17
2234005	9	12	2	13
2234101	5	14	4	14
2234521	8	17	3	4
2234522	9	17	3	5
2234671	15	15	12	8
2234688	13	12	15	12
2234760	6	7	11	11
2234761	6	9	11	11
2234859	5	6	8	11
2234878	6	6	7	11
2235075	10	7	14	14
2235273	14	8	8	7
2235379	11	4	5	6
2235395	11	4	9	4
2235506	10	5	10	13
2235524	9	5	11	14
2235529	9	4	11	14
2235566	11	5	7	17
2235626	6	5	9	13
2235667	4	6	6	10
2235677	4	5	7	7
2235683	4	5	6	5
2235689	4	5	5	5
2235690	4	5	5	3
2235704	3	5	5	2
2235896	9	10	11	6
2236763	1	1	6	7
2236806	4	7	14	10
2236996	8	4	15	9
2237047	12	4	13	12
2237305	15	12	17	21
2237330	13	8	15	16
2237798	17	15	4	12
2237921	9	13	7	6
2237983	8	11	8	12
2238019	12	15	10	18
2238021	10	13	10	18
2238042	13	15	10	21
2238190	5	13	2	9
2238256	3	15	1	12
2238271	2	11	1	15
2238339	1	10	3	19
2238362	1	8	2	15
2238371	2	8	2	14
2238390	4	9	4	12
2238772	7	5	12	9
2238773	9	5	12	9
2238778	10	5	12	9
2238780	10	5	12	10
2238781	10	5	13	10
2238873	16	7	10	14
2239045	9	4	5	11
2239123	5	2	4	5
2239272	1	6	3	2
2239309	4	10	4	5
2239367	6	17	6	7
2239457	5	10	6	10
2239459	5	10	6	10
2239722	3	10	9	11
2239772	7	10	11	11
2239775	7	9	11	10
2239860	11	8	12	13
2239871	12	7	11	15
2239872	12	7	12	16
2239907	11	6	11	14
2239920	11	7	13	12
2239947	13	8	12	13
2239950	13	8	14	13
2239992	10	12	17	11
2240010	11	11	14	14
2240011	11	11	13	14
2241185	15	13	11	15
2241186	13	12	11	16
2241187	15	12	11	14
2241189	15	13	11	16
2241190	15	13	11	15
2241337	17	16	7	8
2241340	17	16	7	8
2241458	9	9	10	5
2241460	9	10	9	4
2241733	12	5	6	12
2241744	8	5	5	9
2241790	3	2	2	6
2241973	4	7	2	5
2242029	7	8	7	6
2242030	6	8	7	6
2242038	6	8	7	9
2242049	8	8	7	9
2242114	8	10	4	9
2242123	4	6	5	8
2243304	1	1	3	1
2243318	1	3	3	5
2243567	5	9	8	5
2252146	7	7	6	16
2252214	5	12	6	18
2252220	7	15	5	21
2252221	6	15	5	21
2252237	9	17	4	18
2252249	11	14	5	15
2252322	12	16	4	17
2252367	11	12	2	10
2252369	11	13	1	11
2252371	10	12	2	12
2252432	10	11	6	15
2252516	6	5	11	15
2252518	6	5	11	15
2252534	7	6	11	11
2252538	6	6	10	11
2252555	6	8	8	10
2252562	5	9	8	10
2252590	7	11	10	12
2252648	8	13	7	14
2252657	8	13	6	14
2252672	9	13	7	15
2252678	7	12	6	13
2252681	8	11	6	14
2252707	10	11	14	16
2252853	8	6	11	10
2252915	6	6	12	5
2252916	6	6	12	5
2252917	6	6	12	6
2252975	6	12	13	8
2252977	6	12	12	8
2253005	9	13	13	5
2253013	9	14	13	3
2253115	11	15	8	8
2253123	10	12	5	9
2253124	9	12	3	9
2253125	10	12	5	9
2253126	10	12	4	9
2253137	9	12	5	11
2253159	7	15	5	11
2253160	7	14	5	11
2253171	9	17	5	14
2253172	9	17	5	14
2253173	9	16	5	14
2253174	8	16	5	14
2253185	8	17	10	19
2253309	4	8	5	9
2253311	5	9	6	10
2253312	5	9	6	10
2253320	5	6	5	9
2253321	5	5	5	10
2253322	5	6	5	10
2253323	5	5	5	10
2253410	8	11	2	11
2253433	11	11	4	11
2253468	7	11	4	9
2254170	4	12	2	8
2254209	6	14	4	14
2254217	5	13	4	15
2254244	8	14	3	12
2254274	8	14	4	12
2254316	11	15	6	15
2254350	14	10	10	12
2254365	17	12	12	14
2254366	17	12	12	14
2254368	17	12	12	14
2254469	14	12	16	20
2254516	5	11	8	14
2254517	5	11	11	16
2254532	5	10	10	15
2254551	4	9	11	13
2254552	4	9	10	13
2254564	4	6	10	14
2254566	6	6	11	14
2254580	6	9	13	13
2254586	6	9	11	13
2254632	9	9	10	12
2254702	11	10	6	10
2254703	11	10	6	9
2254736	12	10	5	8
2254802	9	13	12	9
2254804	11	17	13	10
2254805	11	17	12	11
2254835	10	14	13	15
2254948	8	7	12	13
2254951	9	6	13	14
2254952	10	6	13	14
2254959	6	3	12	12
2254983	5	6	11	14
2254990	6	6	13	15
2254992	6	6	13	15
2255011	6	6	14	17
2255220	9	8	6	19
2255235	9	8	6	20
2255304	8	8	10	14
2255339	6	10	15	10
2255350	8	9	16	11
2255356	8	11	16	12
2255360	9	11	15	12
2255396	8	9	14	8
2255440	9	10	12	7
2255461	14	13	14	6
2255462	13	13	13	6
2255464	12	13	12	5
2255465	14	13	10	4
2255493	13	12	7	6
2255497	13	13	8	7
2255498	13	13	8	7
2255499	12	14	8	7
2255544	10	11	10	7
2255596	9	9	9	9
2255611	7	10	7	10
2255612	7	10	7	10
2255613	7	9	7	10
2255633	7	9	7	10
2255635	7	9	7	10
2255638	7	9	7	10
2255782	5	6	8	14
2255831	4	6	8	17
2255855	3	8	8	17
2255856	4	8	8	17
2255858	4	8	8	17
2255882	12	11	9	17
2255901	11	10	8	18
2256147	16	15	17	20
2256149	16	14	17	21
2256200	16	15	14	18
2256201	16	14	15	18
2256203	16	15	14	17
2256207	17	15	13	17
2256209	17	15	13	18
2256218	16	13	14	15
2256219	16	14	13	16
2256222	15	13	13	16
2256223	16	15	13	15
2256255	14	16	16	13
2256256	13	17	15	13
2256257	13	17	15	12
2256277	9	18	13	13
2256534	17	18	16	7
2256613	9	11	10	7
2256709	4	13	9	7
2256801	5	6	6	9
2256807	5	6	6	9
2256833	6	2	5	11
2256834	6	2	5	11
2256839	8	7	6	14
2256841	10	7	6	14
2256845	10	8	7	14
2256846	10	8	7	14
2256981	10	12	12	12
2256982	10	12	12	12
2256983	11	13	14	13
2256994	7	8	12	10
2256996	7	8	11	10
2257114	5	9	7	6
2257115	5	10	7	5
2257116	5	10	7	5
2257120	5	10	7	5
2257139	2	10	5	5
2257231	4	8	14	14
2257259	5	8	11	18
2257263	7	8	14	20
2257270	7	7	14	21
2257344	10	8	17	21
2257349	10	8	16	21
2257352	11	8	14	20
2257381	10	7	10	15
2257905	3	1	4	7
2257906	3	1	4	7
2257907	3	1	4	7
2257929	3	4	5	8
2257930	4	4	5	8
2257983	8	5	7	8
2258002	9	5	9	9
2258004	9	5	9	8
2258055	11	6	6	2
2258056	11	6	6	2
2258057	11	6	6	2
2258167	3	5	14	6
2258208	2	10	17	7
2258237	4	14	17	5
2258238	4	14	17	6
2258413	6	14	11	9
2258440	7	12	10	10
2258447	7	15	11	11
2258472	12	16	11	19
2258473	12	17	11	19
2258510	11	14	12	19
2258590	11	13	15	20
2258595	10	10	13	20
2258621	7	7	10	12
2258624	6	7	11	10
2258649	7	7	12	11
2258677	6	5	12	12
2258697	7	5	11	13
2258706	7	5	15	15
2258740	7	9	16	13
2258741	7	9	16	13
2258797	7	10	14	17
2258798	7	10	14	17
2258809	8	12	16	18
2258811	9	12	15	18
2258835	8	13	11	13
2258839	8	13	12	13
2258857	8	13	8	9
2258892	7	6	6	8
2258920	5	7	6	6
2258946	4	3	5	2
2258947	4	4	5	1
2259074	14	10	7	3
2259077	14	8	7	3
2259170	13	9	15	4
2259218	7	6	15	7
2259225	8	8	16	8
2259226	6	9	16	8
2259227	7	9	16	8
2259228	7	11	14	9
2259254	12	12	14	10
2259281	9	11	12	8
2259284	10	10	12	9
2259285	10	10	12	9
2259340	10	12	14	10
2259344	12	12	13	8
2259375	16	13	12	15
2259376	16	13	16	15
2259377	16	13	16	15
2259385	14	10	15	14
2259449	12	9	13	18
2259451	12	9	12	18
2259452	12	9	13	17
2259474	14	9	14	16
2259549	10	6	13	10
2259583	11	8	16	9
2259597	9	6	14	6
2259600	9	6	14	6
2259653	9	13	12	4
2259656	9	13	12	5
2259673	13	17	11	4
2259902	9	12	10	15
2259917	12	11	9	14
2259935	11	8	13	15
2260003	15	8	6	11
2260005	15	8	6	10
2260007	16	9	7	10
2260008	16	9	7	11
2260067	14	12	9	5
2260153	17	11	5	9
2260184	16	11	4	11
2260188	17	11	4	10
2260279	10	13	4	11
2260303	7	13	6	11
2260315	7	13	6	11
2260318	7	14	7	11
2260383	5	8	12	9
2260385	5	10	10	9
2260394	7	9	14	8
2260432	8	9	15	13
2260530	7	4	16	10
2260531	7	4	17	11
2260532	7	4	16	10
2260533	7	4	16	11
2260593	6	6	12	5
2260628	5	8	11	3
2260715	10	12	8	12
2260716	11	12	9	12
2260834	10	13	14	7
2260865	6	13	15	6
2260963	8	8	16	13
2261008	12	9	15	19
2261011	11	9	15	19
2261016	13	10	16	17
2261030	15	9	15	17
2261035	14	9	15	19
2261233	12	10	13	17
2261235	12	11	12	16
2261248	15	11	9	18
2261280	16	13	10	17
2261298	13	13	12	18
2261316	12	15	14	16
2261317	13	15	15	16
2261321	13	14	12	15
2261348	17	15	16	15
2261354	17	15	16	18
2261645	15	13	12	21
2261802	14	11	7	21
2261909	17	12	7	21
2261922	16	10	8	17
2261938	14	11	6	15
2262071	15	17	9	12
2262160	10	18	8	19
2262240	6	17	6	12
2262241	5	17	7	12
2262249	7	16	7	16
2262250	6	15	7	15
2262252	7	15	6	14
2262253	6	14	6	15
2262273	6	14	7	19
2262296	6	11	6	21
2262390	10	7	10	16
2262392	10	7	10	16
2262398	9	6	8	15
2262399	9	7	8	14
2262400	9	7	8	14
2262520	5	14	5	14
2262665	5	18	4	18
2262668	5	18	4	18
2262914	6	3	6	5
2262924	6	4	4	5
2263220	8	8	10	12
2263222	8	10	10	11
2263313	9	16	12	9
2263324	9	15	11	12
2263325	9	15	11	12
2263367	4	16	13	7
2263370	3	16	15	6
2263537	13	10	16	15
2263541	14	11	15	16
2263560	15	10	15	15
2263579	14	9	11	19
2263634	10	5	13	13
2263635	10	5	13	13
2263636	10	5	13	13
2264813	2	5	2	3
2264984	11	10	13	9
2265011	13	15	15	9
2265381	15	10	12	11
2265382	16	10	11	11
2265384	16	9	11	11
2265390	14	9	13	11
2265394	9	9	11	10
2265395	9	9	11	11
2265398	7	9	11	11
2265400	6	9	11	12
2265531	10	7	12	10
2265580	6	10	9	6
2265847	13	16	4	15
2266039	15	18	14	10
2266091	9	13	15	12
2266092	9	14	15	12
2266093	9	14	15	12
2266133	14	9	13	11
2266138	15	8	15	12
2266152	15	8	17	12
2266153	14	7	17	12
2266154	14	7	17	13
2266228	13	9	17	18
2266565	15	14	14	16
2266568	15	15	14	15
2266569	17	15	13	15
2266586	10	15	9	13
2266617	8	11	9	11
2266644	7	9	7	15
2266669	3	9	4	16
2266686	7	11	3	14
2266702	6	14	3	15
2266704	8	13	3	15
2266766	8	12	1	14
2266794	12	15	2	9
2266797	12	14	2	8
2266798	13	14	2	8
2267006	8	7	3	3
2267008	7	7	3	3
2267162	1	1	5	6
2267163	1	1	4	7
2267165	1	1	4	7
2267167	2	5	6	8
2267254	14	18	14	16
2267329	7	14	13	9
2267338	8	14	14	7
2267346	8	13	14	7
2267395	12	15	14	8
2267398	12	16	17	7
2267399	13	17	17	9
2267406	13	14	14	9
2267432	12	16	14	8
2267433	11	16	15	7
2267435	11	16	16	6
2267447	15	14	11	7
2267466	14	14	9	4
2267594	10	8	11	12
2267596	10	8	12	12
2267597	11	8	12	12
2267598	11	8	12	13
2267617	9	7	12	15
2267908	9	8	15	17
2267959	5	8	16	15
2267996	6	10	17	16
2268023	5	10	12	16
2268047	9	12	9	11
2268058	10	12	9	12
2268134	17	16	10	17
2268197	9	17	10	20
2268206	14	18	11	21
2268232	9	15	12	16
2268329	15	13	11	13
2268355	15	12	10	10
2268382	15	13	11	9
2268442	10	12	6	12
2268553	10	9	12	10
2268554	10	9	12	10
2268560	10	10	14	10
2268561	10	10	14	10
2268562	10	10	13	10
2268564	10	10	13	10
2268572	11	10	12	10
2268574	12	12	12	11
2268600	15	13	14	11
2268616	16	11	14	9
2268632	12	9	10	10
2268655	14	12	9	9
2268674	15	11	8	13
2268679	15	11	8	13
2268732	14	9	7	13
2268763	13	6	8	13
2268811	13	9	7	17
2268817	12	7	7	15
2268887	9	10	4	12
2268901	10	9	5	12
2268902	10	9	6	13
2268903	9	9	5	13
2268904	10	8	6	13
2268915	11	9	8	13
2268921	11	8	8	13
2268934	12	10	9	15
2268954	14	12	10	17
2268956	14	13	11	16
2268977	12	14	12	14
2269006	11	16	13	18
2269007	11	17	14	18
2269008	12	16	13	18
2269017	12	17	15	19
2269024	12	17	16	19
2269026	12	18	15	19
2269027	13	17	15	19
2269039	12	18	16	20
2269040	12	18	15	20
2269051	9	18	14	21
2269127	11	17	8	14
2269129	11	16	8	14
2269147	10	14	9	14
2269148	11	14	9	14
2269150	11	13	8	12
2269153	11	14	8	12
2269154	11	14	7	11
2269156	12	13	7	11
2269159	11	14	7	11
2269162	11	14	7	10
2269174	12	12	5	11
2269175	12	12	5	11
2269178	11	12	5	12
2269186	14	11	5	11
2269187	14	11	5	11
2269188	13	11	5	11
2269242	14	7	9	15
2269291	10	11	6	20
2269295	10	10	8	19
2269297	10	11	8	20
2269298	10	11	8	20
2269300	9	12	8	20
2269354	8	16	7	19
2269365	8	16	7	18
2269366	8	15	7	18
2269386	8	17	8	19
2269392	9	17	8	19
2269393	9	17	9	19
2269394	9	17	9	18
2269405	10	18	9	18
2269419	10	16	9	17
2269421	10	18	9	16
2269492	15	13	11	15
2269495	14	13	11	16
2269501	15	13	9	16
2269507	14	12	9	19
2269538	13	12	7	14
2269543	14	13	9	15
2269569	16	14	8	14
2269570	16	17	9	13
2269571	17	17	9	13
2269826	7	12	4	15
2269861	10	11	5	18
2269864	9	11	5	17
2269874	10	11	4	18
2269884	9	12	4	17
2269929	12	12	5	18
2269993	10	10	15	17
2270212	7	5	16	11
2270213	7	5	15	12
2270217	7	5	16	11
2270218	7	5	16	12
2270229	11	6	14	14
2270230	11	6	13	14
2270234	11	7	13	13
2270235	10	7	13	14
2270236	10	7	13	13
2270244	9	6	14	16
2270257	11	11	13	21
2270329	13	11	16	21
2270331	13	10	15	21
2270333	12	11	16	21
2270334	13	10	15	20
2270367	11	14	16	21
2270413	5	8	9	11
2270495	8	8	8	9
2270508	9	8	7	9
2270600	14	8	7	11
2270661	8	3	6	12
2270707	6	3	9	13
2270781	3	8	9	9
2270784	3	8	9	10
2270785	3	8	9	9
2270795	5	8	13	9
2270822	3	7	13	9
2270928	5	2	10	18
2270930	5	2	10	19
2270942	6	4	8	21
2271016	6	8	9	15
2271127	10	15	12	9
2271128	10	16	11	10
2271130	10	16	12	10
2271166	12	12	11	14
2271232	17	12	11	12
2271252	17	11	10	10
2271280	17	8	11	9
2271511	5	9	11	11
2271578	14	8	4	15
2271607	15	9	5	11
2271610	15	9	5	11
2271691	13	11	5	12
2271722	15	16	5	8
2271723	15	15	6	11
2272012	15	12	11	19
2272031	16	13	12	21
2272083	11	15	10	16
2272109	12	13	7	21
2272159	9	16	7	18
2272171	9	14	8	17
2272216	13	12	7	10
2272235	14	12	6	11
2272439	13	16	9	12
2272483	13	13	10	13
2272484	13	13	10	14
2272529	15	13	9	18
2272633	11	10	9	18
2272643	11	8	9	15
2272699	8	11	9	19
2272700	8	11	9	19
2272849	1	6	3	7
2272850	1	6	3	7
2272851	1	6	2	7
2272956	3	7	1	7
2273235	8	4	6	4
2273446	14	10	14	8
2273464	9	13	13	8
2273483	6	15	12	8
2273522	8	8	6	9
2273975	3	3	8	14
2274017	6	4	15	19
2274136	8	10	10	9
2274321	8	7	15	11
2274448	9	9	12	14
2274470	9	12	11	17
2274476	8	12	12	13
2274477	8	12	12	14
2274478	7	11	12	15
2274503	11	13	9	15
2274506	9	15	9	16
2274626	6	9	4	3
2274627	6	9	4	3
2274628	5	9	4	3
2274651	3	6	1	1
