site_id	W106_D5	W52_D1	W129_D5	W53_D1	W127_D5	W128_D5	W54_D5	W54_D1	W52_D5	W53_D5
4526296	13	43	22	32	39	30	56	31	57	50
4527426	6	108	36	77	39	29	42	84	42	37
4527427	5	105	37	76	39	30	42	82	42	39
4529265	6	28	11	29	9	13	14	24	15	11
4529266	7	27	11	28	9	13	14	22	15	10
4529294	3	15	7	16	7	7	7	14	9	12
4529313	2	16	6	15	6	6	6	12	8	12
4529317	1	16	8	15	4	4	10	8	10	18
4529318	3	16	8	16	7	5	10	9	11	16
4529322	2	18	8	12	7	6	11	9	9	18
4529323	2	19	7	15	6	6	11	11	11	18
4529330	3	12	5	12	4	5	8	6	5	14
4529335	3	11	4	11	4	5	9	9	5	12
4529336	3	14	5	12	6	5	9	8	6	13
4529339	3	13	4	14	5	8	11	6	6	13
4529347	4	14	5	18	7	5	12	11	5	13
4529488	7	48	10	40	13	13	16	32	13	16
4529550	10	73	21	49	13	21	9	35	18	26
4529621	13	116	25	73	26	33	22	58	34	34
4529762	11	90	15	66	31	45	32	42	47	41
4529763	12	92	15	69	31	47	34	44	47	41
4529764	11	92	16	66	31	47	34	47	46	41
4529765	12	89	12	67	31	48	34	46	47	39
4530755	8	11	4	5	45	35	49	7	56	64
4530814	10	11	2	7	44	45	49	11	50	63
4531197	7	128	26	86	35	58	51	64	53	46
4532385	9	12	19	7	56	42	71	11	52	50
4533902	18	12	3	11	31	45	49	7	32	37
4533985	20	16	4	13	45	45	50	12	45	36
4534070	8	64	19	45	41	47	43	30	40	49
4534194	5	96	24	74	46	41	48	46	58	44
4534199	5	97	24	71	47	42	48	47	55	39
4534200	5	95	24	73	49	40	49	44	57	39
4534201	5	90	24	71	49	41	46	46	57	42
4534202	5	93	23	70	48	37	49	42	58	38
4534204	5	92	24	68	51	40	46	44	58	36
4536309	3	70	30	56	37	38	45	40	46	51
4536938	18	62	12	49	53	31	47	44	40	40
4537589	11	82	13	43	45	39	42	26	36	47
4537978	8	21	32	20	41	45	64	24	51	48
4541049	14	23	14	13	59	55	42	4	60	44
4541420	16	143	45	86	48	41	51	61	39	62
4541421	14	147	46	89	50	46	53	59	40	63
4542976	14	62	3	50	54	58	50	23	54	53
4543128	16	91	26	67	36	56	69	46	54	74
4544386	5	5	2	3	46	58	65	2	55	49
4544419	9	5	2	3	47	62	59	2	47	54
4546021	16	43	11	44	35	42	59	28	56	39
4546023	15	47	12	44	34	46	57	28	57	40
4548580	4	4	5	10	3	13	9	3	20	13
4548582	4	4	5	11	3	13	9	3	19	14
4548583	4	4	5	11	3	13	9	3	18	13
4548584	4	6	6	11	4	18	10	3	19	15
4549109	4	16	6	9	52	40	41	5	56	44
4549954	16	17	18	31	47	59	70	14	68	49
4550046	6	8	1	10	31	48	51	6	47	30
4550047	7	8	1	10	31	50	51	6	49	31
4551928	10	18	4	18	52	48	52	14	30	54
4552009	7	7	7	5	44	35	56	3	37	51
4552011	7	7	7	5	46	34	59	4	42	52
4552234	11	67	34	69	50	67	45	36	52	54
4553324	9	47	21	26	43	49	53	20	44	45
4554978	12	8	7	8	46	42	58	7	51	55
4555110	14	14	17	8	30	47	32	5	48	63
4555141	10	9	11	6	34	41	24	5	46	54
4555213	13	16	5	15	32	39	29	6	32	58
4555214	13	16	3	16	28	35	28	4	31	54
4555215	14	17	5	15	30	40	28	5	32	55
4555507	13	154	50	89	45	48	64	61	53	51
4555918	4	98	28	54	48	66	35	62	45	56
4555920	4	100	27	50	42	64	33	59	45	55
4555922	4	98	25	47	41	60	33	55	45	52
4556710	15	75	48	49	45	67	39	24	60	62
4558321	10	10	38	7	39	33	38	7	41	60
4562777	17	162	61	113	34	53	45	91	53	51
4562781	15	152	61	110	36	51	43	89	44	48
4563077	5	112	43	86	40	48	51	67	32	33
4567547	7	143	39	89	42	50	44	56	59	36
4567548	7	128	34	84	43	44	39	52	55	34
4568167	9	108	62	96	40	39	45	56	37	49
4568317	12	172	70	97	38	39	60	84	46	53
4569309	24	130	55	110	34	40	40	50	61	64
4572193	7	113	30	66	24	29	32	43	35	41
4572194	2	35	6	15	8	8	9	18	14	20
4572195	3	28	7	18	6	7	6	18	12	15
4572199	5	106	31	64	23	29	26	38	31	32
4572201	3	84	23	51	22	23	22	31	27	23
4572205	5	102	34	63	23	31	25	39	36	29
4572223	4	87	31	61	22	31	21	42	32	28
4572272	3	74	28	43	12	18	18	42	25	16
4572529	15	59	18	28	45	30	53	29	46	67
4572531	15	59	19	29	47	32	49	32	46	65
4573256	23	11	1	9	37	37	39	5	52	56
4573933	10	156	55	83	59	44	57	54	43	48
4574054	10	118	43	63	51	40	55	27	54	59
4575199	8	89	60	54	29	40	48	50	37	55
4577504	7	10	7	5	39	54	59	3	60	82
4577505	7	10	7	5	39	55	59	4	59	79
4577506	7	10	7	5	39	56	56	4	60	79
4578543	14	3	2	2	49	24	47	4	63	63
4578732	11	33	21	27	61	33	50	18	49	52
4578733	9	38	21	29	63	36	49	19	46	53
4579046	17	79	33	56	40	63	48	28	59	43
4579686	15	67	21	52	41	31	56	34	35	61
4584040	13	126	73	103	60	64	53	67	38	72
4584047	13	119	70	98	57	64	53	67	39	66
4585097	21	70	35	50	61	32	58	38	38	64
4586624	8	95	66	89	45	55	54	60	80	56
4586941	10	73	38	37	47	64	51	39	56	59
4587256	6	16	7	22	47	62	51	9	64	42
4587258	6	13	7	22	45	63	48	10	67	39
4589491	17	1	1	1	26	30	56	1	23	41
4589733	12	11	6	7	48	33	47	6	49	58
4589762	10	16	8	7	43	35	50	6	51	52
4589764	9	16	8	7	44	33	51	6	50	56
4590305	9	8	5	5	40	40	64	8	58	56
4590311	10	7	4	5	43	40	61	6	61	50
4591069	8	94	41	50	24	32	45	68	29	39
4591070	9	91	42	50	25	32	46	69	31	41
4591071	9	88	40	49	25	32	44	70	30	41
4591660	10	107	33	69	34	43	34	45	24	42
4591661	10	109	32	66	33	43	33	45	24	43
4591662	10	109	32	68	34	44	33	45	21	45
4591811	13	95	66	82	33	32	53	72	42	38
4591812	13	94	62	78	33	30	52	69	41	36
4592258	7	65	38	67	34	56	38	34	40	31
4592535	10	24	5	14	32	45	32	12	44	49
4592683	8	56	14	36	37	61	37	20	37	41
4593216	16	115	55	101	66	48	68	80	58	70
4593691	5	160	57	113	44	53	62	82	68	41
4595040	6	27	27	10	41	60	48	8	65	58
4595306	9	44	17	45	6	13	17	15	12	21
4595653	13	139	53	115	39	79	56	64	70	68
4596279	11	20	25	35	58	44	42	14	45	56
4598061	7	27	32	20	45	48	66	14	68	72
4598062	7	27	31	21	45	48	65	14	65	66
4598340	10	80	22	34	41	67	57	20	43	63
4598344	9	76	22	33	38	66	52	18	40	64
4598640	8	33	9	26	27	43	57	11	33	49
4600739	17	50	27	28	58	65	73	12	76	68
4601581	7	2	1	1	45	42	73	2	55	62
4601583	6	1	1	1	46	41	73	1	57	58
4602716	11	5	2	3	32	46	43	2	55	53
4602718	11	3	2	3	32	45	45	2	57	52
4603345	9	110	40	84	40	53	69	75	47	40
4603810	12	106	47	66	40	48	41	53	49	48
4604542	13	6	9	8	49	35	49	3	47	43
4604543	14	6	9	8	49	35	47	3	46	44
4604583	11	13	16	6	52	44	49	4	52	47
4604602	13	12	19	11	49	45	51	3	52	45
4604606	12	13	21	11	48	42	50	3	53	44
4604667	8	23	45	16	55	37	54	10	51	31
4605869	5	6	1	1	36	26	33	4	39	46
4606703	17	29	15	19	41	21	32	12	29	24
4606705	14	28	13	19	35	21	31	12	24	28
4606754	8	10	4	9	14	8	17	4	11	15
4607244	4	13	2	6	27	35	27	4	26	51
4607299	4	7	3	6	25	36	24	2	26	48
4607300	4	7	3	5	26	33	23	2	29	46
4607328	2	3	3	4	29	36	23	1	22	43
4607329	4	3	3	4	29	37	24	1	25	44
4607331	4	3	3	4	32	38	23	1	28	44
4607332	6	3	3	4	33	38	26	1	29	45
4607333	4	2	3	4	31	36	23	1	27	41
4608101	13	135	40	87	34	41	27	66	37	44
4608102	13	131	39	86	35	42	28	63	37	47
4608923	11	33	14	26	50	59	66	24	64	47
4608988	15	17	7	6	51	53	58	11	74	56
4609535	1	33	5	22	5	7	12	12	6	3
4609538	1	30	6	21	3	7	12	12	6	3
4609540	1	29	6	22	3	8	11	11	6	3
4609583	1	8	13	3	2	6	9	3	4	4
4609584	1	8	13	3	2	6	9	4	3	4
4609585	1	8	13	3	2	6	8	4	4	4
4609586	1	9	13	3	2	6	9	5	7	3
4609587	1	8	13	3	2	6	8	5	7	4
4609592	1	15	14	6	7	6	13	5	9	5
4610792	16	21	2	10	35	60	48	12	45	52
4610879	14	47	11	20	44	49	53	27	48	67
4611209	4	5	2	9	17	26	18	5	43	39
4611210	4	4	2	11	16	25	19	5	43	39
4611211	4	4	2	14	18	25	18	5	45	39
4611245	12	8	2	17	28	36	30	5	65	62
4611361	12	9	4	13	32	37	47	3	70	72
4611717	14	11	6	18	55	51	47	15	38	55
4613760	12	78	23	60	35	47	60	43	40	47
4617930	13	99	34	71	26	30	29	36	27	29
4618484	8	76	31	65	21	25	17	38	20	22
4618600	6	61	21	48	22	20	23	28	18	16
4618601	6	60	21	51	22	20	23	30	16	16
4618602	6	61	21	49	23	20	23	30	16	16
4618603	6	61	20	48	22	18	22	27	15	16
4620422	11	45	23	49	16	34	45	34	33	37
4621286	5	51	25	35	72	46	40	27	50	27
4621287	5	51	23	36	69	46	42	32	50	25
4622310	8	30	16	24	28	31	29	12	32	19
4623136	8	147	67	62	51	49	35	62	43	64
4623458	6	109	50	82	29	42	39	42	44	59
4623524	7	104	40	74	28	40	41	34	40	51
4624922	20	20	20	10	51	61	58	7	54	71
4624926	19	20	20	10	51	62	61	6	54	70
4624927	19	21	20	10	48	58	61	7	51	67
4624928	21	21	20	10	49	59	63	7	53	68
4624929	21	21	20	10	48	59	62	7	54	66
4625019	24	14	20	6	34	42	54	2	46	57
4625070	17	20	15	6	45	45	52	3	47	45
4625077	18	26	18	10	51	44	50	2	49	50
4625079	17	25	19	10	50	46	54	3	50	52
4625080	16	27	19	10	49	49	52	6	54	52
4625082	17	27	17	10	48	50	51	5	53	49
4625611	2	2	18	11	16	17	15	2	16	13
4625832	14	58	33	59	28	26	29	33	30	32
4626058	11	6	6	4	37	44	53	4	40	65
4626071	11	8	6	6	42	48	52	6	42	66
4626072	12	8	4	6	42	47	51	6	43	66
4626209	4	10	5	7	37	41	21	8	29	27
4626245	1	9	5	5	27	34	15	6	17	20
4626246	1	9	3	3	27	33	15	6	16	21
4627756	11	18	32	29	34	47	51	14	44	52
4628811	7	29	27	26	33	30	61	25	35	42
4629756	3	22	8	19	30	36	47	9	45	45
4629758	3	19	6	16	27	36	47	9	44	47
4629759	3	18	6	14	23	36	45	9	41	47
4629760	3	17	6	14	23	35	45	9	42	47
4629761	3	17	6	14	23	35	47	9	41	48
4629793	3	1	1	6	18	21	29	6	28	33
4630125	7	7	2	2	15	29	44	1	21	40
4630126	6	7	2	2	14	29	44	2	21	42
4630570	8	4	3	2	52	55	55	2	66	72
4632358	4	103	49	67	16	35	38	41	37	45
4636131	7	34	11	15	42	77	54	14	52	63
4636132	9	35	12	14	41	76	56	14	51	64
4636133	9	35	12	12	40	75	52	14	49	64
4636281	13	34	23	25	57	62	41	31	44	69
4636282	13	34	22	25	57	61	41	30	44	66
4636283	12	35	22	25	57	62	42	31	46	65
4636574	7	20	11	11	43	51	57	7	51	41
4636610	8	5	4	4	48	44	58	6	52	50
4637286	13	86	56	79	64	57	60	41	57	72
4637288	12	90	56	78	65	58	59	41	58	68
4640244	10	102	33	87	43	52	31	69	54	45
4640754	8	126	49	108	43	62	49	60	52	78
4641980	5	136	59	102	38	52	62	75	54	43
4642131	3	66	39	45	25	22	31	42	22	30
4642221	1	6	1	5	2	3	7	1	3	4
4642222	1	8	1	5	2	3	7	1	3	3
4642223	1	8	1	5	2	3	7	3	4	3
4642241	1	22	8	14	4	12	8	7	8	12
4642256	7	69	18	52	13	31	27	29	22	31
4642257	7	72	18	53	13	31	27	29	22	31
4642263	7	71	20	55	13	29	25	27	20	33
4644651	10	140	48	115	50	50	55	86	52	57
4647187	4	28	3	11	9	6	3	5	10	3
4647190	15	132	24	82	45	30	53	69	50	53
4650397	19	29	27	27	38	42	60	23	42	67
4650398	19	29	27	26	38	43	62	23	45	69
4650444	18	44	39	35	37	48	49	29	45	56
4650543	15	20	19	13	45	56	34	7	36	56
4652220	10	141	57	117	46	37	57	83	54	51
4652221	10	138	53	118	45	37	56	83	53	50
4652223	11	141	59	122	46	38	58	82	56	50
4652234	15	136	53	124	45	37	56	83	53	51
4652235	16	140	55	119	46	36	54	83	52	49
4657681	6	34	7	16	4	17	12	22	2	9
4657682	6	34	7	15	4	18	13	20	2	10
4657695	2	21	7	10	3	10	6	12	2	3
4657696	2	21	7	10	3	9	6	9	2	3
4657697	2	21	7	10	3	9	6	12	1	3
4657720	2	12	6	5	3	6	5	7	1	3
4657722	2	11	6	6	3	6	5	7	1	3
4662455	7	131	48	108	40	36	53	81	66	44
4665157	6	86	28	79	21	26	33	69	29	28
4665158	6	83	29	79	20	28	32	71	32	27
4665320	14	110	23	104	34	32	55	56	31	43
4665322	14	110	23	104	31	32	52	54	30	44
4665470	17	121	26	112	35	29	47	67	53	48
4665472	18	133	26	118	38	25	51	73	58	46
4666709	3	3	1	6	2	7	5	3	7	3
4666711	3	5	1	8	2	8	4	4	7	4
4666712	3	5	1	9	2	8	5	4	7	4
4666730	5	31	4	19	5	16	10	15	23	11
4666731	5	31	3	18	5	15	9	16	23	11
4666732	4	33	4	19	5	14	9	16	22	11
4666733	5	31	4	19	5	16	10	16	23	11
4667078	6	53	24	23	7	13	10	27	16	12
4667104	6	31	14	8	3	4	5	13	7	6
4667105	6	27	12	6	2	4	4	10	6	5
4667106	6	26	11	5	2	4	4	10	6	5
4667107	6	25	11	5	2	2	4	9	5	5
4667278	1	32	3	18	1	7	6	5	8	4
4667300	1	33	4	18	2	8	7	4	10	5
4670843	12	165	42	114	52	69	63	66	40	44
4672560	4	41	11	26	14	12	29	4	14	13
4672598	1	32	12	14	10	19	21	12	9	3
4672600	2	38	13	15	11	21	21	11	12	3
4672604	2	41	14	16	11	19	21	11	12	3
4672606	2	46	13	17	14	20	23	12	13	3
4675127	10	112	47	116	49	54	66	50	37	52
4675770	12	155	72	117	54	56	46	72	51	57
4677302	3	111	37	63	38	39	59	45	39	51
4678236	3	6	1	2	16	10	17	8	13	15
4678252	1	3	1	1	7	8	8	3	11	6
4678253	1	3	1	1	7	8	7	3	10	7
4678400	6	11	15	15	20	22	24	7	34	25
4679084	5	10	20	9	24	43	45	5	34	46
4679085	4	10	24	10	29	48	48	6	39	51
4679757	12	114	47	62	43	45	23	41	34	44
4679758	11	114	47	62	43	46	24	45	34	44
4679759	9	113	47	60	41	47	24	46	35	44
4679763	11	119	50	62	43	48	21	47	33	39
4679767	12	122	52	62	43	48	22	46	33	42
4680754	10	69	28	54	21	37	32	28	22	31
4680756	8	64	29	50	20	36	30	26	20	28
4680819	1	44	16	29	12	23	16	20	10	11
4680827	1	52	16	30	13	25	18	27	12	16
4681290	3	147	23	70	32	29	31	51	42	53
4681635	16	96	33	83	44	54	34	71	49	65
4686961	12	133	43	100	46	49	64	76	42	30
4687692	9	72	20	46	14	26	27	46	22	27
4687694	8	72	17	48	13	24	26	45	20	28
4688302	2	112	23	55	19	27	29	45	35	40
4688686	21	54	30	26	33	34	40	17	40	31
4688783	9	9	11	6	14	6	14	2	14	8
4688786	9	6	7	3	13	3	12	1	11	8
4688894	1	11	6	9	6	10	7	1	11	6
4688901	1	14	6	11	7	9	7	1	12	6
4688902	1	14	6	12	9	10	8	1	14	6
4688903	1	14	6	13	9	10	7	1	14	6
4688943	3	24	15	19	23	19	13	7	20	14
4688945	3	25	15	18	25	19	14	8	19	14
4688946	2	25	16	19	25	19	14	8	20	13
4689244	10	41	18	26	43	34	33	13	19	31
4689312	4	57	19	32	54	31	38	25	56	43
4689460	4	55	11	21	31	35	34	29	73	59
4690866	8	169	46	93	45	41	47	42	43	55
4690867	8	158	44	93	42	43	52	41	43	54
4693942	8	98	29	64	35	32	36	36	26	29
4695345	6	5	1	2	58	48	54	3	25	67
4695732	3	66	22	61	19	22	34	37	17	32
4695792	1	39	14	38	8	17	17	20	10	19
4695804	3	39	12	33	9	19	17	16	15	22
4695810	3	39	12	34	7	18	17	14	15	18
4695811	3	39	12	31	7	17	14	14	15	17
4695814	2	44	12	33	9	19	15	15	14	19
4695816	3	42	10	26	7	15	12	14	13	18
4695818	3	40	10	24	8	16	10	15	13	18
4695826	3	42	12	29	10	14	16	16	14	21
4695828	1	42	11	23	8	11	14	18	14	19
4695829	3	36	12	15	10	11	11	16	13	19
4695841	3	47	13	19	12	11	14	16	14	21
4695849	3	52	14	20	14	15	16	17	16	22
4695919	6	83	28	45	19	22	28	34	28	37
4695923	4	71	21	37	14	15	29	29	21	32
4699694	12	16	7	11	39	60	69	6	58	66
4700467	9	16	4	10	50	59	58	14	45	72
4701566	12	34	6	16	45	60	40	7	33	37
4701717	10	29	17	24	30	69	39	11	50	66
4701718	10	29	19	25	33	70	39	11	50	68
4701719	10	30	20	24	30	70	37	11	50	68
4703864	6	24	2	14	40	40	56	3	42	63
4704518	13	39	13	31	44	61	64	20	40	52
4704732	8	28	15	15	41	62	61	13	49	55
4706950	22	8	5	8	49	53	74	9	48	63
4706951	23	8	5	8	49	55	72	11	47	63
4707191	11	5	2	4	48	59	59	4	51	66
4707318	10	19	11	10	36	43	60	12	60	62
4707320	9	18	11	9	35	44	52	12	57	64
4708034	6	5	2	1	9	9	10	1	17	9
4708130	22	5	6	1	60	57	60	1	81	66
4710349	12	20	6	5	44	22	54	13	49	37
4710373	7	13	4	1	31	16	44	8	36	32
4713880	13	74	35	39	89	60	83	28	95	53
4714366	4	4	7	4	19	11	10	3	20	13
4717981	5	47	17	34	18	24	22	15	20	25
4718022	2	12	3	14	8	8	10	9	13	9
4725390	13	40	13	32	75	66	81	17	77	56
4726660	18	168	60	127	53	73	44	81	63	67
4730481	5	71	28	57	23	16	28	37	26	30
4730504	1	49	22	36	15	10	19	29	19	21
4730802	11	58	19	36	18	24	18	34	26	21
4730823	7	35	8	16	8	13	9	20	10	8
4730832	7	26	5	9	7	8	5	14	6	2
4730833	5	25	4	7	4	4	3	9	2	1
4730835	7	21	5	7	2	7	5	11	2	2
4730842	2	16	4	5	3	6	4	9	2	1
4731327	1	7	4	5	2	3	6	4	2	5
4731328	1	5	5	5	3	3	6	3	2	6
4731329	1	4	2	4	2	2	5	3	2	3
4731330	1	5	2	7	1	3	5	3	2	4
4731332	1	7	6	9	3	3	6	7	2	5
4731333	1	7	5	9	2	3	7	7	2	5
4731377	1	11	6	9	4	4	9	13	5	7
4731483	5	36	9	32	14	11	16	21	16	25
4734017	2	8	1	1	14	18	23	3	13	22
4734018	2	7	1	1	15	17	21	3	11	16
4734019	2	8	1	1	15	17	21	3	11	16
4734021	2	8	1	1	13	15	21	3	12	16
4734022	2	5	1	1	14	16	21	3	12	16
4734024	2	5	1	1	13	15	20	3	10	15
4734025	2	5	1	1	12	15	20	3	10	16
4734026	1	5	1	1	12	15	20	3	10	16
4734213	9	102	25	44	61	68	57	51	69	61
4737835	9	58	6	43	64	43	76	21	70	76
4738772	21	42	7	39	69	57	62	29	65	55
4741490	13	28	7	29	54	57	49	10	66	56
4742931	20	3	8	1	52	70	105	1	66	72
4742934	20	5	8	1	56	75	107	1	69	78
4742935	20	5	7	1	55	74	108	1	69	75
4742939	21	10	10	4	46	65	100	1	69	67
4744748	13	94	29	62	50	70	72	44	50	83
4745684	14	156	48	101	44	73	60	75	66	73
4746872	7	56	19	42	21	29	20	20	22	25
4746877	6	57	19	41	18	28	19	19	23	20
4748881	2	16	6	10	2	4	7	3	8	9
4751350	13	8	30	13	43	47	83	3	84	92
4751351	13	8	31	12	43	45	84	3	86	92
4753970	10	112	19	98	21	41	46	49	32	36
4753971	10	116	20	100	20	42	47	50	34	39
4753972	9	117	18	93	20	42	46	49	36	38
4756797	3	52	14	30	8	12	13	39	11	21
4756798	3	47	15	30	8	13	13	36	11	21
4756810	1	34	10	24	8	10	10	27	11	17
4756829	1	36	8	20	6	9	8	22	9	18
4756832	2	35	8	20	4	9	9	23	9	16
4756838	2	33	8	20	4	8	9	23	9	17
4756844	2	33	8	20	4	7	9	22	7	16
4756845	2	34	8	20	5	8	9	22	7	17
4756849	2	29	7	16	4	6	7	21	7	13
4756852	1	19	5	12	4	6	7	17	7	12
4756866	2	17	5	17	6	5	6	13	3	9
4756879	2	14	4	13	3	2	5	5	2	6
4756899	2	16	3	13	5	2	4	5	2	7
4756902	2	13	3	9	4	2	5	5	2	8
4756924	1	20	9	19	8	7	12	8	6	9
4757192	2	40	22	30	13	18	23	18	17	12
4758528	8	57	15	33	16	12	16	28	21	22
4758547	9	80	21	43	22	29	29	41	31	29
4758606	8	113	32	65	27	47	34	47	45	47
4760406	10	29	25	28	38	52	50	16	49	58
4760407	9	27	25	28	35	50	51	13	48	54
4760408	10	27	25	28	41	56	54	14	51	66
4760409	9	22	26	29	39	56	56	10	53	63
4760411	10	21	25	28	40	56	49	8	53	62
4760523	15	12	8	5	63	64	75	14	49	74
4760714	10	1	7	8	31	48	56	3	34	58
4762638	19	57	45	40	58	58	82	27	71	68
4763424	17	60	53	47	70	72	93	26	74	88
4764731	5	66	19	35	18	17	14	38	17	22
4764771	1	13	8	13	7	6	3	12	3	9
4765063	1	17	7	23	5	10	5	14	4	10
4765070	2	30	15	31	8	11	7	16	10	13
4765180	18	192	52	147	62	47	53	100	52	55
4770021	17	8	11	4	57	64	77	5	80	72
4772167	10	97	39	58	39	58	63	56	46	70
4772292	8	26	6	8	41	49	61	18	33	48
4772834	11	9	40	14	65	44	73	6	44	63
4773884	11	21	3	16	39	29	34	9	29	38
4777313	9	21	2	10	24	27	33	9	27	29
4777364	4	10	2	5	16	19	12	5	18	20
4777368	2	8	2	4	9	14	8	4	15	12
4777374	2	7	2	2	9	9	6	3	13	8
4777900	9	8	1	4	8	9	7	3	7	13
4777901	9	8	1	4	8	10	8	3	8	12
4777934	12	15	6	10	19	22	18	6	33	34
4779122	12	9	4	7	49	40	42	5	69	47
4779123	11	9	4	7	50	37	41	5	66	40
4782955	15	99	40	65	46	67	57	50	65	60
4786107	2	54	25	46	25	23	25	26	24	23
4786118	2	47	23	38	18	22	25	24	21	16
4786119	2	41	16	28	13	17	22	21	18	13
4786145	1	11	1	5	2	6	12	10	8	5
4786157	2	10	3	8	9	6	2	6	1	1
4786159	2	14	3	10	10	9	3	7	4	2
4786160	2	13	4	9	10	8	3	7	4	2
4786161	2	14	3	10	10	9	3	7	4	2
4788286	10	143	63	127	54	68	58	82	76	45
4792470	11	56	18	37	54	45	44	28	44	42
4794568	8	16	1	8	35	49	42	6	74	46
4794570	8	16	1	7	36	47	44	6	76	46
4794643	8	4	4	4	41	57	43	8	76	60
4795075	16	30	11	18	42	65	68	25	61	68
4795115	20	23	3	14	52	53	67	13	74	72
4796755	18	6	3	7	55	64	41	3	54	62
4796835	17	5	2	8	58	58	50	3	70	45
4797331	19	26	6	26	68	72	65	16	67	60
4799190	10	6	9	2	37	56	41	1	61	59
4801069	11	1	3	1	49	51	61	2	48	55
4803264	10	12	3	8	35	52	83	3	34	36
4803465	13	30	10	44	29	48	36	17	30	41
4803573	3	41	11	34	13	14	12	23	7	18
4803596	2	17	3	10	5	5	4	12	3	11
4803597	3	18	5	14	5	7	4	14	3	11
4803600	3	23	5	16	8	7	4	16	3	11
4803630	1	4	1	6	2	2	3	2	2	5
4803664	1	5	1	5	1	3	1	5	2	3
4803711	3	25	3	12	8	8	18	9	14	17
4803727	3	26	3	13	9	10	17	10	16	18
4803749	3	29	3	17	23	27	32	11	25	27
4804741	16	57	4	39	35	43	63	28	57	52
4804751	19	35	3	18	36	50	53	14	52	54
4804753	18	35	3	19	36	51	53	15	54	57
4804912	25	42	7	32	30	56	60	18	91	60
4805060	26	42	13	27	40	69	63	25	73	59
4810808	11	8	2	5	57	44	61	7	62	86
4812126	10	36	15	26	56	53	76	16	72	63
4812970	17	16	8	6	46	61	57	11	89	65
4815448	11	24	12	9	61	49	81	8	75	77
4815451	12	24	12	9	61	52	82	7	75	73
4815897	19	26	2	28	46	62	67	14	57	60
4816632	13	43	25	33	45	62	65	25	57	99
4818700	21	64	13	46	62	61	75	18	73	71
4818701	21	62	13	46	60	60	74	16	75	68
4818702	21	64	13	46	61	61	72	18	75	70
4818926	12	37	17	44	53	46	52	23	62	52
4819892	5	56	21	33	12	23	19	22	17	20
4819924	2	19	4	8	2	12	5	5	8	8
4819927	2	20	6	8	3	9	5	8	6	6
4819929	2	22	5	13	3	9	5	10	6	6
4819931	2	10	5	12	3	8	3	10	4	5
4819932	2	9	4	10	2	6	4	8	4	5
4819934	1	12	5	11	3	5	4	7	4	5
4819937	2	10	7	16	3	5	4	6	9	6
4819940	1	10	9	11	3	4	3	9	8	5
4819945	1	13	10	21	3	4	6	9	9	10
4819947	1	15	10	22	3	6	6	11	12	10
4821027	4	62	24	34	45	48	54	32	50	44
4822161	14	11	7	10	55	58	78	15	51	75
4822885	21	17	9	16	58	68	81	12	63	66
4823037	25	33	8	28	67	65	49	11	74	64
4823038	25	32	9	29	67	61	47	11	74	63
4824546	16	5	1	6	69	67	55	2	53	62
4824594	16	5	1	6	84	61	68	2	50	73
4824595	16	5	1	6	87	66	69	2	50	73
4825686	12	32	18	41	38	39	50	26	73	58
4825687	12	33	17	42	40	39	50	29	73	60
4825690	11	30	16	42	40	38	53	29	66	59
4825825	13	4	1	4	34	44	55	1	55	65
4825826	13	4	1	4	35	43	52	1	55	62
4826625	18	113	31	65	54	51	70	71	60	50
4828904	22	67	23	36	66	54	42	35	64	55
4832974	14	116	39	77	51	63	79	65	70	57
4833907	18	66	66	59	53	66	96	32	76	65
4836739	17	162	52	99	49	67	66	58	90	82
4836741	16	146	48	93	46	65	58	53	88	74
4838330	2	9	3	3	30	28	32	1	25	26
4838351	2	8	3	3	35	32	35	1	30	30
4838504	1	7	4	5	12	6	11	5	10	11
4838507	1	6	4	4	12	5	12	5	10	10
4838556	1	6	4	5	3	1	8	4	3	6
4838557	1	6	3	4	4	1	7	5	3	3
4838560	1	5	3	3	4	2	6	4	2	3
4838562	1	5	4	4	4	2	6	4	2	3
4838583	1	6	3	6	10	6	7	4	14	10
4838584	1	11	5	8	14	6	9	7	16	12
4838585	1	11	4	8	13	6	9	7	16	11
4838593	3	28	13	24	19	14	18	15	26	27
4839770	4	7	2	7	2	2	3	3	4	2
4839791	2	8	2	4	8	3	1	2	6	6
4839847	8	24	7	14	27	19	25	13	22	22
4840041	18	144	48	82	58	36	77	88	46	53
4842360	7	71	17	40	19	27	14	13	13	26
4842377	5	54	12	39	14	21	7	10	11	18
4842378	5	53	12	38	14	20	7	10	11	17
4842381	5	47	11	37	12	20	6	9	11	13
4842383	5	45	10	32	12	18	4	9	10	12
4842384	4	44	11	33	12	17	4	9	10	13
4842407	1	8	5	5	6	3	1	3	2	7
4842414	1	12	4	7	1	2	1	1	3	5
4842435	1	38	11	19	6	8	7	10	9	9
4842436	1	41	11	21	6	9	8	10	10	14
4842441	1	49	14	22	9	12	12	12	11	20
4842444	1	51	13	26	10	16	19	15	11	21
4842445	2	54	16	29	12	16	20	16	10	22
4843180	1	32	12	33	16	17	8	23	14	27
4843181	1	28	10	26	14	16	8	21	9	18
4843183	1	27	9	23	15	15	6	20	10	19
4843186	1	20	8	21	10	15	5	16	7	19
4843187	1	20	8	21	10	15	5	16	7	16
4843999	21	1	1	1	53	53	58	2	56	53
4844000	22	1	2	1	54	53	59	3	58	52
