site_id	W66_D5	W66_D1	W64_D5	W65_D5	W64_D1
2140236	16	1	17	16	3
2140339	35	1	33	20	5
2140403	98	4	80	62	14
2140663	156	6	111	88	23
2140860	139	4	136	88	24
2141049	137	5	114	104	17
2142164	170	11	104	107	11
2142313	165	7	142	84	15
2142319	132	8	102	61	10
2142554	145	8	80	75	11
2144406	181	4	138	92	14
2144407	181	4	136	89	14
2144636	164	3	103	88	21
2144647	145	4	86	75	24
2144985	130	16	115	63	25
2145128	139	8	118	85	30
2145130	142	8	119	82	29
2145131	140	8	121	86	29
2145132	138	8	119	85	29
2145134	141	8	119	85	31
2145135	139	4	116	85	32
2145355	58	2	64	56	12
2145357	58	2	66	58	12
2145358	57	3	66	57	12
2145483	22	2	22	16	3
2145485	22	2	23	16	4
2145486	23	2	23	16	4
2145496	41	3	23	21	5
2145555	79	4	47	49	15
2146102	164	4	111	94	33
2146200	139	4	111	90	20
2146252	145	5	128	98	22
2148303	130	12	92	103	27
2148316	123	12	106	104	30
2148445	130	15	109	78	31
2148486	127	12	105	70	26
2148489	125	11	105	71	27
2148493	118	10	103	68	26
2148909	131	5	113	97	34
2149576	138	4	103	72	20
2149625	167	10	116	87	17
2149628	169	10	118	84	17
2149631	162	10	117	81	18
2150286	171	12	101	107	25
2150289	176	11	101	109	25
2150657	178	9	129	122	18
2150789	162	12	122	108	19
2150807	167	11	117	100	19
2150808	163	10	111	97	17
2150811	152	10	108	92	17
2150972	160	5	102	83	25
2151702	125	7	143	98	26
2151969	119	6	139	104	24
2151971	115	6	134	96	22
2152689	135	10	111	96	18
2152725	136	10	107	102	16
2153009	140	6	121	95	24
2153159	126	11	106	82	23
2153605	123	2	142	95	19
2153606	125	2	141	96	19
2153681	148	5	119	95	24
2153682	147	5	119	93	24
2154297	151	6	123	65	29
2154450	161	8	116	101	28
2155006	158	5	113	104	19
2155008	147	4	105	96	18
2155009	157	4	107	99	15
2155011	155	4	99	98	18
2155398	147	11	100	87	26
2155499	140	16	102	82	22
2155501	143	16	104	79	22
2155502	145	15	106	80	21
2155504	141	15	104	76	22
2155505	140	16	99	78	21
2155648	192	13	133	110	17
2155649	198	13	144	112	16
2155650	195	13	144	114	19
2155657	178	10	133	113	19
2156219	150	4	117	93	15
2156220	148	4	116	90	15
2156306	134	6	99	92	11
2156507	146	10	81	103	25
2156509	144	10	81	104	25
2156511	145	10	81	105	24
2156512	149	10	84	103	25
2156657	115	4	94	70	22
2156660	122	4	97	70	22
2156797	122	4	81	60	18
2156943	154	8	110	72	13
2156945	154	8	110	74	12
2157669	128	6	133	94	20
2157787	148	7	123	100	14
2158474	139	5	95	98	26
2159153	141	8	103	72	34
2160596	161	9	94	113	23
2160672	141	10	108	116	24
2161406	150	13	102	93	20
2162176	171	8	129	82	17
2162239	218	9	151	93	21
2162325	171	6	124	71	15
2162420	120	1	91	65	8
2162485	64	1	40	42	5
2162488	61	1	37	40	5
2162493	59	1	37	38	5
2162494	60	1	38	38	5
2162496	57	1	36	38	5
2162497	61	1	35	38	5
2162500	67	1	41	40	5
2162502	61	1	39	36	5
2162513	57	1	36	30	4
2162516	46	1	32	23	4
2162518	45	1	32	23	4
2162524	53	1	31	18	5
2162526	60	1	32	18	5
2162653	160	7	127	92	4
2162698	167	7	135	99	7
2163812	151	9	128	103	28
2163814	156	9	130	105	28
2163961	187	2	141	113	14
2163964	195	3	143	120	15
2164927	162	3	121	88	21
2165756	136	7	93	92	31
2166628	113	8	92	56	17
2167080	149	9	72	93	19
2167120	140	9	64	88	23
2167157	171	10	82	99	25
2167158	170	10	80	95	25
2167159	168	10	83	95	25
2167161	168	7	84	94	24
2167307	148	4	91	93	27
2167309	140	3	92	93	28
2167311	167	4	105	111	28
2167832	126	12	112	107	26
2167834	125	12	109	106	27
2168119	98	12	99	70	17
2168120	96	12	100	71	19
2168121	90	9	96	62	18
2168269	113	3	75	58	21
2168271	122	2	73	61	20
2168442	105	5	126	74	24
2168792	128	4	88	71	21
2169031	125	5	114	60	25
2169238	120	5	82	67	20
2169384	161	5	96	77	22
2169399	175	6	89	71	16
2169545	148	3	121	76	22
2169897	170	10	86	96	24
2169899	165	9	85	92	24
2170044	157	10	92	87	26
2170155	153	10	106	65	25
2170192	143	8	113	67	25
2170220	161	7	119	77	28
2170221	158	7	115	75	28
2170225	155	7	117	74	31
2170366	158	6	112	100	27
2170369	154	6	120	93	24
2170371	152	6	121	93	25
2170375	153	6	120	97	23
2170376	156	6	119	97	22
2170377	158	6	117	96	22
2170392	136	8	103	94	23
2170542	161	13	110	126	25
2170871	180	10	122	98	11
2170875	176	10	121	97	12
2170961	169	7	118	84	18
2170962	171	7	116	81	17
2173213	138	8	109	92	19
2173668	160	7	85	94	16
2173676	162	7	88	100	15
2173677	160	7	92	103	14
2173678	160	7	91	103	15
2173812	148	3	108	93	33
2173813	152	3	103	89	32
2173815	143	3	99	92	32
2173816	140	3	101	93	33
2173826	141	3	99	83	34
2173827	142	3	99	85	34
2173828	142	3	96	86	33
2173875	150	3	97	88	38
2173933	167	1	102	69	31
2174044	138	2	99	71	18
2174666	121	8	87	88	14
2174873	131	7	103	86	14
2174911	146	6	105	82	14
2175025	121	7	65	41	17
2175026	120	7	67	40	17
2175070	116	6	55	42	15
2175244	143	16	79	64	37
2175647	128	8	109	89	23
2176193	120	3	120	81	35
2177561	143	6	83	83	20
2178978	141	12	103	83	13
2178980	134	10	98	80	15
2178982	137	9	99	81	16
2179724	122	8	121	77	10
2179778	146	12	119	88	10
2179808	142	10	110	86	15
2179820	145	10	114	93	15
2180214	158	4	95	90	43
2180261	135	6	93	76	29
2180643	144	12	108	95	15
2180838	157	14	95	74	21
2181848	128	13	91	86	23
2182382	97	5	100	65	13
2183415	140	9	108	100	25
2183416	137	9	108	100	25
2183762	142	4	115	102	18
2184198	158	8	136	113	16
2184843	157	9	104	90	17
2184992	165	7	118	68	25
2184993	168	7	121	72	24
2184994	170	7	117	70	25
2185147	137	10	90	77	11
2185374	173	10	138	105	15
2185376	169	10	138	105	14
2185525	162	5	100	76	29
2185526	164	5	98	75	28
2185527	163	5	100	75	29
2185528	164	5	99	71	29
2185533	138	5	88	60	20
2185535	142	5	87	60	20
2185538	143	5	86	63	19
2185789	147	10	82	87	26
2187108	165	5	115	84	21
2187799	162	12	111	115	36
2188073	159	4	119	83	19
2188163	188	6	118	114	22
2188164	192	6	114	115	22
2188238	189	7	98	134	22
2189503	169	5	106	89	15
2189506	175	5	106	89	16
2189507	177	5	108	93	15
2190244	139	3	127	109	21
2190329	149	5	141	124	24
2190330	154	5	145	123	25
2190479	158	8	110	107	23
2190480	154	8	107	106	21
2191221	147	8	116	118	15
2191338	124	4	97	79	15
2191376	166	6	121	95	18
2192553	161	11	108	85	25
2192556	163	12	107	92	24
2193385	146	7	93	78	29
2193388	146	7	93	79	29
2193533	130	8	69	69	24
2193694	149	6	90	76	23
2193695	145	5	92	73	20
2193844	128	12	105	86	18
2194016	111	5	89	85	17
2194018	110	5	87	83	17
2194565	202	10	143	106	22
2194566	198	10	145	105	22
2196106	147	13	137	113	45
2199336	130	5	111	96	49
2199493	135	9	90	97	36
2199793	151	5	89	72	32
2200195	117	5	98	63	24
2200354	117	12	90	78	26
2200632	127	11	92	76	23
2200649	128	10	95	75	21
2200650	128	10	94	75	21
2200763	166	9	106	73	20
2200766	166	8	99	70	19
2200768	167	8	99	68	17
2200771	174	8	98	73	18
2200799	168	9	96	70	18
2200800	170	9	97	68	19
2200911	147	8	95	84	14
2200913	152	9	98	83	14
2200919	147	9	94	84	14
2201918	148	9	120	88	16
2202439	140	6	103	104	29
2203003	145	13	102	85	34
2203004	142	13	103	85	33
2203671	167	7	128	87	52
2205087	151	13	116	81	43
2206161	146	15	118	81	33
2206365	142	9	93	82	44
2207034	136	11	112	108	39
2207035	138	11	111	109	40
2207184	140	7	118	86	18
2207904	95	6	92	73	21
2207905	97	6	92	72	21
2207920	88	4	84	66	22
2208266	136	6	120	73	14
2208267	137	6	114	70	14
2208415	120	7	73	68	26
2208416	123	8	71	69	26
2208801	117	7	71	69	25
2209446	161	15	107	87	13
2209700	127	10	111	96	7
2210284	153	6	113	108	19
2210957	137	10	129	95	31
2211582	148	8	96	80	31
2211583	148	8	98	82	32
2211585	150	8	100	78	32
2211729	132	4	99	63	27
2211731	139	4	96	61	29
2211732	136	4	97	61	29
2212066	136	8	114	78	20
2212067	136	9	112	77	21
2212215	150	7	102	95	36
2212390	65	1	39	22	11
2212391	63	1	37	21	11
2212401	45	1	28	14	9
2212407	36	1	26	15	9
2212869	21	2	25	20	7
2212881	24	1	26	23	9
2212884	22	2	28	22	10
2212895	30	1	29	25	15
2213580	176	7	116	108	25
2213905	136	9	90	111	31
2214040	136	6	82	82	37
2214128	148	9	74	83	36
2214130	153	10	79	89	36
2214131	153	10	78	90	35
2214132	153	11	76	90	36
2214161	166	14	80	95	42
2214188	200	14	95	101	37
2214311	191	4	116	93	33
2214488	156	13	115	103	17
2214828	164	4	105	96	30
2215362	139	10	105	127	15
2215957	137	5	133	95	25
2217393	141	10	98	80	36
2217543	158	7	137	91	15
2217545	162	7	136	92	15
2218575	171	4	118	102	17
2218577	174	3	111	101	17
2218579	175	3	111	102	18
2218719	151	3	132	119	23
2218723	156	3	135	123	22
2218727	151	3	139	126	22
2218729	149	3	135	122	23
2219640	137	4	76	66	16
2219671	153	7	91	62	17
2219673	153	5	89	66	17
2219674	154	7	92	67	18
2219794	130	10	88	53	16
2219795	132	10	89	53	16
2219807	132	9	92	58	16
2219821	141	7	101	63	17
2219822	138	7	95	61	17
2219861	133	6	102	62	23
2219949	153	7	111	83	27
2220385	159	12	101	98	37
2221137	118	11	105	68	23
2221421	146	16	103	80	23
2221424	158	16	105	85	25
2221427	156	15	110	89	24
2222274	153	6	116	74	21
2222426	114	9	93	63	26
2223129	132	2	103	95	28
2223130	133	2	104	96	28
2223193	120	3	96	77	29
2223280	120	5	105	70	31
2223281	118	5	105	66	27
2223284	121	5	104	71	27
2223286	129	5	114	77	27
2223287	129	6	115	77	29
2223288	127	6	114	75	27
2223343	129	7	90	81	21
2223977	130	5	94	91	10
2224007	145	5	112	97	11
2224843	164	14	139	107	24
2224846	164	13	136	106	23
2225208	168	10	116	91	33
2226706	113	8	112	85	25
2227396	153	5	126	95	17
2227639	138	3	109	95	31
2227945	160	1	85	101	19
2228449	148	5	92	98	14
2228452	147	5	93	96	14
2229062	157	13	158	103	29
2229210	195	1	158	139	44
2230575	139	10	127	93	24
2230871	173	7	147	117	38
2230958	138	16	112	88	36
2231169	146	13	103	88	42
2231942	164	9	166	107	32
2231947	159	10	156	108	30
2232092	137	16	102	98	31
2232301	135	5	92	82	28
2232351	166	6	109	86	21
2233784	159	4	75	97	27
2233943	145	6	108	97	25
2233944	140	6	105	98	25
2233983	139	11	112	102	27
2234091	117	11	97	100	26
2234092	120	11	96	98	26
2234093	122	11	96	99	24
2234097	121	11	99	98	24
2234450	170	5	101	78	14
2234553	151	4	122	96	20
2234678	163	8	113	80	23
2234714	150	10	101	85	24
2234726	135	11	98	89	23
2234732	135	10	101	83	20
2234774	147	11	115	92	22
2234795	150	11	122	91	18
2234979	155	5	137	86	16
2235087	111	4	97	73	15
2235277	107	16	110	74	9
2235942	122	10	86	88	30
2236169	138	16	105	95	31
2236301	166	10	123	97	19
2236317	172	12	130	105	15
2236318	169	12	128	103	15
2236319	173	12	128	110	14
2236767	156	5	93	87	21
2237364	108	10	84	65	17
2237509	27	3	17	20	9
2237513	15	3	11	15	4
2237520	11	3	6	10	1
2237521	11	3	6	10	1
2237522	11	1	6	10	1
2237571	17	1	2	2	1
2237584	24	3	9	11	1
2237591	33	4	18	17	4
2237731	172	12	98	97	18
2237874	175	7	108	90	26
2237875	175	8	110	91	26
2237997	194	6	130	131	30
2238126	163	6	119	125	29
2238639	141	6	101	93	23
2238641	139	6	102	91	25
2238714	139	4	116	98	30
2238840	156	9	119	93	22
2238922	166	9	114	83	19
2240022	160	12	131	108	28
2241007	169	4	119	123	36
2241155	160	5	113	107	37
2241157	152	5	111	98	32
2241159	144	4	110	94	31
2241644	136	3	117	84	21
2241674	150	4	127	92	27
2241809	158	3	102	95	24
2241811	160	4	101	95	24
2242149	134	8	113	77	29
2242820	159	6	109	97	30
2242822	162	6	108	98	30
2242971	201	7	132	93	18
2244026	153	9	125	107	33
2244027	172	9	135	117	34
2245139	144	10	91	82	22
2245455	172	14	141	112	23
2245712	149	6	99	121	21
2245714	154	6	100	119	21
2246266	130	8	123	107	20
2247531	124	10	81	120	15
2248369	107	10	88	70	22
2250242	142	7	108	104	20
2250896	144	7	92	96	26
2250897	145	6	95	96	27
2251048	155	4	103	89	27
2251049	162	4	105	90	29
2251506	152	15	93	103	25
2251635	149	5	101	107	24
2251688	133	7	121	106	32
2253162	166	13	107	116	22
2253308	150	6	126	128	18
2253328	137	6	108	119	17
2255268	142	6	123	83	19
2255270	146	6	122	82	19
2255271	142	6	120	83	18
2256237	134	8	92	86	21
2256537	61	7	47	41	4
2256538	60	6	44	38	4
2256567	41	3	24	29	3
2256579	35	4	22	22	4
2256634	61	10	54	55	11
2256635	59	10	51	51	10
2256636	58	9	55	56	11
2256638	66	9	61	59	13
2257703	133	8	95	60	18
2257789	128	8	95	55	15
2258074	148	9	111	81	19
2258116	114	6	90	59	20
2259233	138	8	75	75	23
2259238	139	9	78	76	25
2259239	141	9	79	76	25
2259240	140	8	80	78	25
2259915	134	7	113	93	20
2260614	71	4	60	43	7
2260633	56	1	44	29	8
2260673	34	1	33	20	4
2260676	33	1	36	18	4
2260679	32	1	34	18	4
2260682	32	1	34	18	4
2260685	30	1	25	19	3
2260687	28	1	22	14	3
2260694	20	1	12	10	2
2260701	23	1	11	5	3
2260703	19	1	10	4	3
2260744	69	5	39	28	13
2260746	73	5	40	28	13
2260747	71	5	37	28	12
2260750	74	5	41	32	15
2260760	88	5	48	40	15
2260761	93	5	47	39	15
2260765	95	5	53	41	17
2260766	93	5	54	41	16
2260945	122	9	123	81	9
2261172	112	9	85	59	16
2261224	121	7	100	62	19
2261227	125	7	106	68	19
2261367	166	13	129	108	26
2261628	153	9	115	66	26
2261668	139	9	105	64	18
2261672	133	9	102	62	17
2261819	148	6	123	78	21
2261874	117	7	103	68	24
2262296	154	8	115	92	17
2262521	114	8	96	72	17
2262523	115	8	97	72	17
2262524	114	8	98	72	17
2262526	114	8	93	69	17
2262614	110	5	75	73	13
2262623	119	8	76	80	15
2262672	137	7	65	92	21
2262674	137	7	66	93	19
2262763	107	6	59	69	15
2263105	151	10	107	81	17
2263686	161	8	107	101	23
2263688	164	7	109	105	25
2263689	155	6	106	104	24
2263696	158	7	107	105	22
2263697	157	7	107	106	22
2263837	129	11	120	113	22
2263838	126	11	117	106	23
2263841	122	11	118	109	21
2263843	128	10	117	107	23
2263844	129	10	121	109	21
2264228	160	5	95	118	22
2264559	132	13	126	69	20
2264561	134	14	134	73	20
2265965	172	8	129	110	17
2266027	148	5	113	84	14
2266968	140	9	87	110	28
2266972	143	11	92	107	29
2266974	146	11	90	110	29
2267125	197	6	159	108	28
2267128	195	5	163	106	26
2267130	180	5	153	102	25
2267265	149	7	148	124	19
2267421	170	10	127	110	17
2267540	142	11	112	100	14
2267576	143	7	111	106	13
2267691	163	8	157	131	18
2267756	138	6	136	84	16
2267817	150	9	132	80	17
2267821	150	9	134	85	16
2267822	152	9	137	85	16
2267824	167	9	143	88	15
2267825	164	9	143	89	16
2267968	212	13	133	104	11
2267969	207	13	134	102	11
2268393	176	13	101	93	15
2269534	134	6	75	97	11
2269980	142	9	111	86	22
2270289	152	9	91	66	18
2270846	140	9	124	99	19
2271258	152	7	98	92	18
2271328	144	7	114	87	17
2271390	133	6	110	90	14
2271392	127	6	109	87	14
2271395	128	6	111	88	15
2271396	129	6	113	89	15
2271398	130	6	115	94	16
2271472	130	7	137	99	17
2271473	130	7	141	103	17
2271474	123	7	139	99	17
2271477	122	5	134	96	17
2271540	107	4	117	81	15
2271543	111	5	119	84	15
2271544	112	5	118	84	14
2271545	111	5	117	83	14
2271549	105	6	105	77	12
2271792	69	5	59	46	14
2271893	20	1	9	8	8
2271896	31	1	10	19	9
2271900	26	1	9	18	5
2271901	27	1	10	20	5
2271905	24	1	7	18	4
2271962	62	2	46	49	14
2272159	140	11	113	59	18
2272161	138	11	114	59	17
2272207	136	8	112	66	22
2272356	158	7	118	96	31
2272571	151	16	112	96	27
2272574	148	15	111	97	29
2272577	151	15	114	98	29
2272705	171	8	120	93	49
2272718	178	5	115	95	52
2272722	179	5	114	95	50
2272853	159	7	83	98	42
2274368	134	7	85	108	49
2274445	107	10	89	79	42
2274790	158	12	91	94	38
2274996	78	5	66	53	26
2275199	144	13	101	93	33
2275201	141	13	96	95	34
2275361	118	5	103	99	34
2275398	93	4	84	71	27
2275413	128	7	93	88	28
2275547	148	7	104	83	35
2275550	151	7	110	86	37
2275696	145	11	100	80	20
2276242	50	5	44	34	8
2276243	57	6	45	36	8
2276298	61	1	49	32	8
2276301	75	2	48	34	7
2276372	146	1	91	68	15
2276681	165	6	110	75	21
2276682	161	5	109	80	21
2276683	156	6	108	77	20
2277315	144	4	102	81	26
2277339	153	5	107	92	23
2277358	151	5	101	107	23
2277509	190	7	124	79	31
2278182	155	6	152	85	28
2278630	42	4	28	26	8
2278631	43	3	27	25	8
2278645	31	3	14	22	7
2278646	32	3	13	21	7
2278648	24	3	11	17	6
2278653	22	2	8	15	6
2278707	25	2	21	18	4
2278713	28	3	30	30	4
2278717	40	3	42	40	4
2278762	64	4	57	50	7
2278867	46	4	27	15	12
2278874	40	3	21	15	12
2278876	39	4	19	14	12
2278940	7	1	5	2	5
2278941	6	1	5	2	5
2278942	8	1	5	3	5
2279017	31	1	29	24	6
2279031	34	2	30	27	6
2279480	108	11	111	89	14
2279992	130	7	109	101	24
2280411	72	2	67	29	12
2280955	79	2	71	35	11
2281028	34	2	27	18	6
2281392	37	1	15	17	2
2282032	151	8	111	82	20
2282489	129	7	96	76	16
2282512	147	7	112	83	19
2282513	144	8	114	83	20
2282663	133	11	75	76	27
2283171	133	6	141	72	20
2283520	130	12	95	84	19
2283522	125	12	95	86	18
2283757	166	4	82	122	19
2283829	166	8	87	113	22
2286357	113	7	93	66	15
2286358	111	8	86	67	15
2286362	107	8	85	61	12
2288052	164	12	98	88	11
2288055	163	13	95	86	11
2288417	166	5	118	57	20
2288419	162	5	119	60	20
2288425	161	5	116	61	19
2289238	154	7	102	89	33
2289240	158	7	101	86	30
2289385	131	8	128	93	29
2289388	116	8	114	84	24
2289389	111	8	107	83	25
2290224	151	7	105	100	32
2290517	139	5	110	75	22
2290554	168	6	123	70	21
2290991	143	5	103	85	24
2291818	131	16	92	111	23
2291819	138	16	92	109	23
2292047	158	13	111	93	24
2292048	155	13	113	90	24
2293050	155	4	108	104	27
2293117	149	9	123	94	17
2293314	136	9	94	67	15
2293871	151	13	104	93	18
2293872	161	13	104	99	20
2293904	156	15	118	106	18
2294020	160	9	110	107	17
2294021	164	9	120	110	17
2294422	152	8	88	81	25
2294462	156	7	91	88	24
2294529	149	8	98	78	24
2294562	163	11	111	94	29
2294572	179	13	119	112	24
2294763	152	14	89	81	26
2294789	145	13	90	71	20
2294820	153	10	102	85	31
2294885	152	10	109	82	25
2295112	156	13	94	73	20
2295114	156	14	92	74	20
2295117	162	14	93	76	18
2295405	134	10	106	80	21
2295411	137	10	108	77	22
2295413	140	10	106	77	21
2295973	150	4	106	110	21
2296177	129	4	119	118	22
2296335	118	5	75	76	17
2296656	125	13	86	85	27
2296657	128	13	89	84	26
2296852	124	5	104	98	19
2296854	121	6	98	93	18
2296855	124	6	107	100	19
2297003	128	8	119	101	20
2297004	126	8	118	96	19
2297006	128	8	118	97	18
2297300	128	8	114	77	35
2297824	149	9	99	72	30
2298828	140	3	108	113	10
2299412	141	4	116	110	15
2299570	154	1	96	92	25
2300182	110	8	86	56	14
2300332	102	7	94	48	26
2302138	114	6	86	71	20
2302289	133	8	91	89	19
2304800	151	9	126	102	25
2304801	150	9	128	97	25
2304948	167	8	109	78	17
2304953	175	8	123	89	19
2305372	150	7	99	66	22
2305374	148	7	101	72	21
2305485	131	10	98	92	16
2305750	131	8	92	100	32
2305976	144	10	130	93	14
2306829	167	8	90	90	24
2307987	149	10	98	106	27
2308224	139	2	104	79	13
2308225	140	3	105	80	13
2308228	142	3	106	81	13
2308229	141	3	104	82	13
2309089	166	3	108	113	25
2309264	154	9	123	123	19
2309891	118	9	92	59	17
2309892	116	8	91	60	17
2309944	131	14	111	99	25
2309945	134	14	115	97	26
2309947	131	14	112	93	25
2310098	171	7	126	93	24
2310546	168	10	125	67	30
2310549	157	11	114	64	29
2310627	146	8	102	65	25
2310629	144	8	103	67	24
2310631	144	8	104	68	24
2310633	142	8	102	66	24
2310776	185	14	112	102	40
2310805	166	13	130	101	38
2310955	158	10	126	135	20
2311255	119	7	108	82	22
2312141	119	7	94	89	38
2312207	134	5	98	88	32
2312357	157	2	121	87	16
2312358	153	2	121	87	16
2312359	147	1	118	84	15
2312416	147	8	116	66	20
2313906	58	1	32	28	12
2313998	36	2	28	27	4
2314025	46	3	36	30	3
2314121	158	10	106	81	15
2314762	131	14	128	84	25
2314766	123	13	123	82	21
2315420	102	6	85	76	16
2315632	176	8	124	95	28
2315633	178	7	123	95	26
2315634	171	8	122	93	25
2315781	178	6	113	103	21
2315782	175	6	111	104	21
2315783	180	7	109	108	21
2315830	161	8	100	87	21
2315937	28	2	24	17	6
2316174	140	9	102	64	9
2316175	140	10	102	66	10
2316955	84	2	62	30	16
2317010	71	3	50	20	23
2317036	87	4	49	38	17
2318096	121	4	80	66	26
2318165	84	3	71	57	29
2318249	146	3	108	85	34
2318369	136	4	106	72	28
2318399	100	4	85	71	25
2318480	101	5	77	65	26
2318628	122	5	118	103	41
2318746	36	2	35	25	8
2319219	64	4	22	23	10
2319220	64	4	25	24	10
2319221	65	4	25	24	10
2319223	65	4	25	23	9
2319231	92	4	35	33	16
2319232	90	4	37	33	15
2319233	95	4	37	33	17
2319234	93	4	37	33	17
2319793	164	6	123	90	40
2320602	154	12	99	87	26
2321239	140	7	95	84	20
2321400	164	8	119	86	30
2321736	133	6	90	127	27
2321882	126	5	116	79	21
2323514	150	5	119	114	20
2323655	5	1	7	2	3
2323658	14	1	16	6	5
2323659	14	1	17	6	5
2323677	26	1	21	6	5
2323678	26	1	21	6	5
2323725	70	2	52	45	8
2324242	150	9	103	106	32
2324604	153	13	110	81	27
2324607	155	14	129	89	28
2324907	179	15	162	102	12
2324987	162	9	110	93	21
2324988	161	9	108	90	21
2324991	162	9	108	91	20
2325073	142	12	97	81	18
2325076	147	12	99	78	18
2325079	149	12	102	85	18
2325080	144	12	100	86	18
2325219	138	11	125	101	12
2325221	136	11	128	100	12
2325222	133	11	129	99	12
2325226	134	11	128	96	12
2325931	113	13	92	118	28
2325932	114	13	89	119	27
2326082	139	6	98	89	18
2326281	158	13	114	85	15
2326779	202	13	129	122	18
2326783	184	11	121	119	17
2327826	166	2	106	115	15
2327828	171	2	105	116	15
2328170	134	5	123	88	27
2328171	133	6	122	90	29
2328172	133	6	124	91	29
2328309	140	15	106	92	17
2328487	159	11	120	118	34
2328491	164	11	130	132	32
2328639	117	5	111	124	13
2328640	116	5	112	126	12
2329026	133	9	113	82	33
2329344	113	7	89	77	12
2329346	109	5	81	78	11
2329445	101	3	62	82	6
2329540	62	3	39	50	9
2329595	40	2	21	14	7
2329596	34	2	23	16	7
2329639	16	1	13	9	2
2329690	104	2	55	38	12
2329807	160	4	99	89	16
2330096	147	1	117	103	14
2330228	138	2	113	102	26
2334888	32	2	20	12	18
2335217	14	1	12	3	8
2335357	68	5	45	47	17
2335917	144	10	122	75	39
2336589	77	9	51	35	21
2336648	32	2	21	19	12
2336649	32	2	21	19	12
2336650	32	2	22	19	12
2336708	19	6	24	16	11
2336787	17	5	17	13	10
2336799	15	5	15	12	7
2336801	8	3	12	9	6
2336814	1	2	10	4	3
2337021	22	2	19	16	12
2337649	126	4	90	78	46
2337650	135	4	95	88	48
2337855	28	4	26	8	9
2337857	31	4	28	8	9
2337881	46	4	40	22	16
2337903	99	7	75	48	30
2339701	168	12	97	69	33
2339913	179	5	148	97	43
2341733	149	8	108	103	19
2342461	192	11	141	132	22
2342463	190	12	141	132	23
2344140	146	9	106	81	16
2344150	168	8	125	92	16
2345083	161	9	165	112	22
2345089	167	9	164	114	24
2346333	160	8	90	95	25
2346379	154	5	104	96	23
2346418	150	5	113	101	27
2346422	150	5	110	100	25
2346423	152	5	110	100	25
2347202	152	13	130	93	26
2348233	151	8	87	118	21
2349089	150	5	105	92	30
2349239	156	8	96	75	15
2349242	152	8	95	75	16
2349329	145	11	113	97	26
2349330	145	11	109	95	26
2349838	174	14	145	127	25
2350166	153	9	119	92	16
2356241	62	4	58	31	16
2356274	27	2	31	19	11
2356275	26	2	30	18	12
2356278	16	1	14	7	3
2356282	12	1	13	6	3
2356283	12	1	13	6	3
2356285	10	1	10	6	3
2356286	11	1	7	6	3
2356288	10	1	7	6	3
2356550	112	13	100	99	25
2359434	166	14	120	124	25
2359436	167	14	123	124	24
2359438	168	14	124	124	25
2359585	204	14	192	139	33
2360506	161	4	154	152	21
2360507	160	6	154	150	20
2360654	166	12	148	122	32
2360656	165	12	150	128	32
2361007	143	5	85	113	23
2361082	182	16	130	138	30
2361225	162	6	132	142	20
2361299	188	6	155	159	24
2361467	140	3	150	138	30
2361468	140	3	151	139	32
2361469	139	3	150	136	30
2361616	142	8	130	126	30
